Sample,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),AAC(3)-IIc,AAC(3)-IVa,AAC(3)-VIIa,AAC(6')-IIa,AAC(6')-Ia,AAC(6')-Iaj,AAC(6')-Ib',AAC(6')-Ib-cr3,AAC(6')-Ib-cr6,AAC(6')-Ib7,AAC(6')-Ib8,AAC(6')-Ib9,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,AAC(6')-Ii,AAC(6')-Iid,AAC(6')-Il,AAC(6')-Im,AAC(6')-Iy,ACI-1,ACT-56,ACT-77,ADC-43,ANT(2'')-Ia,ANT(3'')-IIa,ANT(3'')-IIb,ANT(4')-Ia,ANT(4')-Ib,ANT(6)-Ia,ANT(6)-Ib,ANT(9)-Ia,ANT(9)-Ib,APH(2'')-IIIa,APH(2'')-IIa,APH(2'')-Ie,APH(2'')-If,APH(2'')-Ig,APH(3'')-Ib,APH(3')-IIIa,APH(3')-IIa,APH(3')-Ia,APH(3')-Ib,APH(3')-VIIa,APH(3')-VIa,APH(4)-Ia,APH(6)-Ic,APH(6)-Id,Acinetobacter baumannii AbaQ,Acinetobacter baumannii AmvA,AcrE,AcrS,ArnT,BLMT,BRO-2,BRP(MBL),BcI,BcIII,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,CARB-3,CARB-4,CARB-8,CARB-9,CDD-2,CMH-4,CMY-59,CTX-M-55,CTX-M-65,Campylobacter coli chloramphenicol acetyltransferase,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,CblA-1,CcrA,CfxA6,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,Clostridium perfringens mprF,Corynebacterium striatum tetA,CrcB,DHA-1,DfrA37,DfrB9,EBR-5,EC-14,EC-15,EreA,EreD,Erm(34),Erm(35),Erm(36),Erm(42),Erm(48),Erm(49),Erm(51),Erm(52),ErmA,ErmB,ErmC,ErmF,ErmG,ErmQ,ErmT,ErmX,ErmY,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,Escherichia coli acrA,Escherichia coli ampC beta-lactamase,Escherichia coli emrE,Escherichia coli mdfA,Escherichia coli parE conferring resistance to fluoroquinolones,Escherichia coli soxR with mutation conferring antibiotic resistance,Escherichia coli soxS with mutation conferring antibiotic resistance,EstT,FosA2,FosA3,FosA7.5,FosA8,FosB3,FosBx1,FosD,FosG,FosI,FosK,FosXCC,FusF,H-NS,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,HelR,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,ICR-Mo,Klebsiella pneumoniae KpnE,Klebsiella pneumoniae KpnF,Klebsiella pneumoniae KpnG,Klebsiella pneumoniae KpnH,Klebsiella pneumoniae OmpK37,Limosilactobacillus reuteri cat-TC,LlmA 23S ribosomal RNA methyltransferase,LnuH,LnuP,LptD,MCR-1.1,Mef(En2),Morganella morganii gyrB conferring resistance to fluoroquinolones,Mrx,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,NDM-5,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,OXA-1,OXA-10,OXA-136,OXA-140,OXA-184,OXA-193,OXA-21,OXA-334,OXA-347,OXA-58,OXA-820,OXA-912,OmpA,PC1 beta-lactamase (blaZ),PmrF,QnrA3,QnrB6,QnrD1,QnrS1,QnrVC5,RCP-1,RanA,RanB,RbpA,Rhodobacter sphaeroides ampC beta-lactamase,SAT-2,SAT-4,SHV-11,Sed-1,Staphylococcus intermedius chloramphenicol acetyltransferase,Streptococcus suis chloramphenicol acetyltransferase,Streptomyces rimosus otr(A),Streptomyces venezuelae rox,TEM-1,TRU-1,TolC,VEB-17,Vibrio anguillarum chloramphenicol acetyltransferase,Vibrio cholerae varG,YojI,aad(6),aadA11,aadA15,aadA16,aadA17,aadA2,aadA27,aadA5,aadA7,aadA9,aadK,aadS,abeS,acrB,acrD,adeF,adeL,almE,almF,almG,aphA15,apmA,armA,arr-2,arr-3,arr-8,bacA,baeR,baeS,catA4,catA8,catB11,catB2,catB3,catB8,catII from Escherichia coli K-12,catIII,catP,catQ,catS,cepA,cfr(D),cfrA,cfrC,cfrE,clbC,clcD,cmeR,cmlA5,cphA3,cpxA,dfrA1,dfrA10,dfrA12,dfrA14,dfrA15,dfrA16,dfrA17,dfrA19,dfrA20,dfrA27,dfrA6 from Proteus mirabilis,dfrD,dfrE,dfrF,dfrG,dfrL,efmA,efrA,emrA,emrK,emrR,emrY,emtA,eptA,eptB,erm(45),evgA,evgS,fexA,fexB,fosA5,fusC,fusD,gadX,golS,kdpE,leuO,linG,lnuA,lnuB,lnuC,lnuD,lnuE,lnuF,lnuG,lsaE,marA,mdeA,mdtA,mdtB,mdtC,mdtE,mdtF,mdtG,mdtH,mdtM,mdtN,mdtO,mdtP,mecA,mecB,mecI,mecR1,mefF,mefH,mphA,mphC,mphE,mphF,mphG,mphK,mphO,msbA,msr(G),msr(I),msrA,nimA,nimB,nimC,nimD,nimE,nimF,nimG,nimH,nimI,nimJ,nimK,norC,npmA,oqxA,patB,poxtA,qacEdelta1,qacG,qacJ,qacL,ramA,rgt1438,rmtB,rsmA,salC,salD,salE,sdiA,sdrM,sepA,spd,sul1,sul2,sul3,sul4,tet(32),tet(33),tet(36),tet(40),tet(44),tet(45),tet(59),tet(A),tet(B),tet(C),tet(D),tet(K),tet(M),tet(O),tet(O/32/O),tet(O/W/32/O),tet(Q),tet(R),tet(S),tet(T),tet(W),tet(W/N/W),tet(X),tet(X1),tet(X3),tet(X5),tet(Z),tetB(P),tmrB,ugd,vanB,vanC,vanE,vanF,vanG,vanHA,vanHB,vanHD,vanHF,vanHM,vanHO,vanHP,vanI,vanRB,vanRC,vanRG,vanRI,vanSB,vanTC,vanTE,vanTG,vanTN,vanTmL,vanTrL,vanUG,vanWB,vanWG,vanWI,vanXA,vanXB,vanXF,vanXI,vanXO,vanXP,vanXYC,vanXYE,vanXYG,vanXYN,vanYA,vanYB,vanYF,vanYG,vanYM,vatE,ykkC,ykkD
CCH108A,0,0.061843,0,0,0.087927,0,0,0.070806,0,0,0.091981,0,0,0.024899,0,0,0,0,0,0,0,0,0,0.397877,1.199317,0.055312,0,0,0,0.113069,0,0,0,0,0.01468,3.824355,0,1.148938,28.060916,0,0.145668,0,0,0,0,0,0,0,0,0,0,0.013378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.034024,0,4.315147,0,0,0,0,0,0.854437,0.077718,2.117368,0,11.735062,0.189329,0,0,0.097448,0,0.021868,0.055312,0,0,0,0.143877,0,0,0,0.345113,5.29634,0,0,0,0,0.383465,0,0,0,0.369816,0,3.146544,0,0.049735,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.553499,0,0,0,0,0,0,0,0,0,0.771671,0,0,0,0,0,1.424472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.614032,0,0,0,0,0,0,0.055562,0,0,0,0.408274,0,0,1.3063,0,0,0,0,0.081005,0,0.015434,0.023109,0,0,0,0,0,0,4.047686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06614,0,0,0.064746,0,0,0,0,0,0.034019,0,0,0.54523,0,0.721226,0,0,0,0,0,0,0,0,0,0,0,0.140932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035193,0,0,0.028,0,0,0,0,2.382445,0,0,0,0,0,0,0,0,0,0.109118,0,34.03754,0,0,0,0,0,0.078375,0,0,0,0,0.011236,0.003559,0,0.010133,0.009438,0,0.027479,0,0,0,0,0,0,0.172518,0,0,0,0,0,0,0,0,0,0,0,23.046286,0.89498200000000006,0,0,0.272716,0,0.710447,0,0.11396,3.163217,0,0,0.047467,0,0,0.506402,1.002877,0.114886,4.776241,0.117077,0,0,0,0,0,0,0,0,0.016765,0.141176,0,0,0.225801,0,0,4.15889,0,0,1.541953,1.609307,0.696764,0,0.599441,0.010102,0,0,0,0.442088,5.703914,0.697345,0.030707,133.306414,0,0,0,63.636786,3.357869,2.501216,0,0,0,0,0.123634,0,0.01116,0,0,0,0.046551,4.519973,0,0,0.015082,0.087842,0.0209,1.443001,0,0,0,0,0,0,0,0,0.032863,4.067905,0,0,0,0,0.892542,0.442346,3.355702,0,0,0.025995,0,0,0.029736,0,0,4.150059,0,1.396385,19.387851,3.374626,4.813155,5.840338,0,0,0
CCH111-1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049508,0,0,0,0.281663,1.423208,0,0,0,0,0.093142,0,0,0,0,0,8.380362,0,1.252213,33.202692,0,0.051616,0,0,0,0,0,0,0,0,0.015716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109139,0,0,0,0,0,0,0,0,0,0.044449,0,0,0.042284,0.021256,0,0.1228,0,5.995064,0,0,0,0,0,0.034763,0.82504,0.351216,0,6.974355,0.038261,0,0,0.022296,0,0,0,0.021323,0,0,0.222202,0,0,0,0,7.501525,0,0,0,0,0.232784,0,0,0,0,0,1.244228,0,0,0.016373,0,0,0,0,0.196541,0,0,0,0,0,0,0,0,0,10.838564,0,0,0,0,0,0,0,0,0,2.623997,0,0,0,0,0,1.47e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.513187,0,0,0,0,0,0,0,0,0,0.046776,0.476844,0,0,0.638312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.229977,0,0,0,0,0,0,0,0,0.320593,0,0,0.060152,0,0,0,0,0,0,0,0,0,0,0,0.485277,0,0,0,0,0.612264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041293,0,0,0.029808,0,0,0,0,2.507833,0,0,0,0,0,0,0,0,0,0.03996,0.047557,48.550271,0,0,0,0,0,0,0,0,0.005366,0,0.034133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.309065,5.655656,0,0,0.466889,0,0.754844,0.548523,0,8.801054,0.063167,0,0,0,0,0.335279,0,0,3.498652,0,0,0,0,0,0,0,0,0,0,0,0,0.109273,0,0,0,3.607147,0,0,1.494247,1.566438,3.586706,0,0.69193,0,0,0,0,1.815444,5.665322,0.36236,0,160.165203,0.042439,0,0,32.767295,1.750661,1.550614,0,0,0,0,0.161863,0,0,0,0,0,0,5.561609,0,0,0.024233,0.018765,0,0.400191,0,0,0,0,0,0,0,0,0,3.707821,0,0,0.022507,0,1.404363,0.417115,2.907219,0,0,0.039298,0,0,0,0,0,2.695983,0.035477,1.774323,14.231488,0.956318,4.049959,2.340218,0,0,0
CCH112-2A,0,0.108348,0,0,0,0,0,0,0,0,0.027398,0,0,0,0,0,0,1.010298,0,0.068085,0,0,0,0.13778,2.900805,0.050853,0,0,0,1.322835,0,0,0,0,0,3.362165,0,0.158321,45.307218,0,0.227203,0,0,0,0,0,0.073397,0,0,0.010504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348404,0,0,0,0.029209,0,0,0,0,0,0.046577,0,0,0,0,0,0.556606,0,2.136353,0,0,0,0,0,0.662401,0.234825,1.290038,0,14.64863,0.046418,0,0,0.111805,0,0,0,0,0,0,0,0,0,0,0,7.952117,0,0,0,0,0.990807,0,0,0,1.126885,0,3.959935,0,0,0.008316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.006177,0,0,0,0,0,0,0,0,0,0.023078,0,0,0,0,0,0.008759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.287346,0,0,0,0,0,0,0,0,0,0,0.11997,0,0,2.455011,0,0,0,0,0,0,0.044138,0,0.017934,0,0,0,0,0,6.844512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109236,0,0,0,0,0,0,0,0,0,0,0,0.56382,0,1.65337,0,0,0,0,0,0,0.044678,0,0,0,0,0.043489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.520553,0,0,0,0,0,0,0,0,0,0.052739,0,35.965585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459947,0,0,0,0,0,0,0,0,0.011653,0,0,9.07393,0.501492,0,0,0.140743,0.309169,0.838986,0,0.102714,2.902018,0.088006,0,0,0,0,1.49725,0.174928,0.4882,6.560535,0,0,0,0,0,0,0,0,0,0.017637,0,0.018451,0.141771,0.227992,0,0,4.807109,0.057283,0,2.525093,5.104012,0.822209,0,0,0,0.125609,0,0,0.642269,9.210251,0.385954,1e-6,139.838554,0,0,0,64.016964,3.193296,0.986188,0,0,0,0,0,0,0,0,0,0,0,5.890285,0.11435,0.026774,0.075022,0.116217,2.5e-5,2.033428,0,0,0,0,0,0,0,0,0.01565,6.221799,0,0,0,0.567481,2.043488,1.581605,9.412671,0,0,0,0,0,0,0,0,4.257918,0,2.138628,15.334218,4.437775,12.240596,5.11782,0,0,0
CCH119-1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02638,0,0,0,0.077745,0,0,0,0,0,0,0.295178,0,0,0,0,0,0,0,0,0,0,3.74432,0,0.353913,31.071503,0,0.02503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.351056,0,0,0,0,0,0.143729,0.559085,1.336711,0,8.310745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.907183,0,0,0,0,0,0,0,0,0.005393,0,0.953501,0,0,0,0,0.00426,0,0,0,0,0,0,0,0,0,0.061743,0,0,16.686723,0,0,0,0,0,0,0,0,0,0.748647,0,0,0,0,0,0.500233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.047491,0,0,0,0.555317,0,0,0,0,0,0,0.215464,0,0,0.483473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003676,6.124855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226714,0,0.765573,0,0,0,0,0,0,0,0,0.04563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952822,0,0,0,0,0,0,0,0,0,0,0,30.451719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798272,0,0,0,0,0,0,0,0,0,0,0,8.632992,1.522647,0,0,0.199304,0.351552,0.7958,0,0.030023,2.552773,0.194876,0,0,0,0,2.008137,0,0.132062,1.201233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.684209,0,0,0.861616,2.135304,1.160392,0,0.135803,0,0.071544,0,0,0.317946,8.511159,0.244166,0.03366,125.024087,0,0.006516,0,45.137395,2.254298,0.135674,0,0,0,0,0.028963,0,0,0,0,0,0,3.831505,0,0.031866,0.053977,0,0,1.231795,0,0,0,0,0,0,0,0,0.017449,3.924688,0.035438,0,0,0,1.654723,0.824437,4.030951,0,0,0,0,0,0,0,0,3.732134,0.0404,2.631962,17.198608,5.057735,7.342255,3.138948,0,0,0
CCH127-1A,0,0,0,0,0.021386,0,0,0,0,0,0,0,0,0,0,0,0,1.596174,0,0,0,0,0,0.638919,2.126901,0,0.012226,0,0.015807,0,0,0,0,0,0,3.009717,0,0.896233,41.666238,0,0.128898,0,0,0.010897,0,0,0.099793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147171,0,0,0,0,0,0,0,0,0,0.028063,0,0,0,0,0,1.20522,0,2.357476,0,0,0,0,0,0,1.730511,0.550243,0,13.41589,0.036745,0.152765,0,0.012278,0,0,0,0,0,0,0,0,0,0,0,6.64204,0,0,0,0,0.208299,0,0,0,0,0,0.989089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01123,0,0,0,19.35997,0,0,0,0,0,0,0,0,0,0.44372,0,0,0,0,0,1.007211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302231,0,0,0,0.1027,0,0,0,0,0,0.396516,0.466385,0,0,2.861896,0,0,0,0,0.019691,0,0.022458,0,0,0,0,0,0,0,4.747253,0,0,0,0,0,0,0,0.431559,0,0,0,0,0,0,0.052042,0,0,0,0,0,0,0.033484,0,0.037956,0,0,0.352356,0,1.98968,0,0,0,0.04758,0,0,0,0,0,0,0,0,0,0,0,0.028063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925928,0,0,0,0,0,0,0,0,0,0.024458,0,38.488019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.900604,0.021947,0,0,0.557734,0.10317,1.175483,0,0.047353,1.699417,0,0,0,0,0,0.324835,0.107344,0.051145,0.679444,0,0,0,0,0,0,0,0,0,0,0,0,0.066387,0.262202,0,0,3.418845,0.028002,0.004342,2.463371,1.123715,0.786535,0,0.623341,0,0,0,0,0.990484,12.688884,0.198096,0.018112,172.619212,0.015876,0.019134,0,43.78546,3.828267,2.779517,0,0,0,0,0.267389,0,0,0,0,0,0.01936,4.979878,0,0,0.362629,0.021952,0,0.738955,0,0,0,0,0,0,0,0,0,3.970006,0,0,0.006306,0.191496,2.233791,0.438214,2.850517,0,0,0.075479,0,0,0,0,0,3.702901,0,2.797196,19.9293,4.11899,5.009823,3.615573,0,0,0
CCH150-1B,0,0.040265,0,0,0.321995,0,0,0.030196,0,0,0.080383,0,0,0.04713,0,0,0,0.61962,0,0.30925,0,0,0,0.412728,2.334843,0,0.030476,0,0,0.641168,0.029268,0,0,0,0,3.09811,0,0.704058,40.006096,0,0.196754,0,0,0,0,0,0,0,0,0,0.036495,0,0,0,0,0,0,0,0.031412,0,0,0,0,0,0,0,0,1.734412,0,0,0,0,0,0,0,0,0,0.041575,0,0,0.008854,0.021682,0,6.620679,0,4.501292,0.026118,0,0,0,0.009077,0.788687,0.522465,3.169857,0.022599,18.176898,0.090672,0.040104,0,0.096173,0,0.012789,0,0,0,0,0,0.0206,0,0,0,5.932612,0,0,0,0,0.595637,0.047835,0,0,0.044808,0,2.495502,0,0.030118,0.01382,0,0.003742,0,0,0.048912,0,0,0,0,0,0.201417,0.051153,0,0,14.25147,0,0,0,0,0,0,0,0,0,0.103482,0,0,0,0,0,0,0,0,0,0,0,0.006494,0,0,0,0.012971,0,0,0,0,0,0.042432,0,8.765229,0,0,0,0.407984,0.00495,0,0,0,0,0.101482,0.189152,0,0.003212,1.785292,0.015475,0.025657,0.015214,0,0,0,0.204293,0.181903,0,0,0,0,0.005392,0.002824,4.034385,0,0,0,0,0,0,0,0.126935,0,0,0,0.013343,0,0,0.127,0.103719,0,0.09279,0,0,0,0,0.014013,0,0,0.005321,0,0.008318,2.260702,0,0,0,0,0,0.035134,0.028581,0,0.035283,0.048969,0,0.118781,5.43e-4,0.028856,0,0,0.020787,0,0,0,0,0,0,0,0,8.38e-4,0.042872,0,0,0.008312,0,0,0,0,3.146888,0.016615,0,0,0.011713,0.014892,0,0,0,0,0.103252,0.133726,44.136097,0,0.051153,0.085457,0,0.003618,0.031304,0,0.005025,0,0,0,0,0,0.004488,0.014636,0,0,0,0,0,0,0,0,0.028124,0,0,0.00575,0,0,0,0.008136,0,0,0,0,13.277776,0.674665,0,0,0.050407,0.096461,1.744197,0,0.109411,3.178288,0.211761,0.003932,0.039444,0,0,1.518921,1.492719,0.202517,2.741065,0.239177,0,0,0,0,0,0,0,0,0.025239,0.079006,0,0.23056,0.845822,0,0,5.119507,0.062802,0.01453,2.805883,3.603763,0.687043,0.025214,0.38487,0,0,0,0,0.51833,3.476121,1.38494,0.06072,181.63059,0,0.055002,0,88.252952,5.041646,6.04909,0,0.01986,0.116326,0.111947,0.403291,0,0,0,0,0,0.026976,9.034924,0,0.006181,0.5069,0.156518,0,2.688622,0.011592,0,0,0,0,0,0,0.004222,0.0104,5.434146,0.077756,0,0.018763,0,2.57141,1.413056,6.396127,0,0,0.271699,0,0,0,0,0,5.406462,0,6.522626,35.861863,2.669181,10.80235,5.438226,0,0,0
CCH151-2A,0.007196,0,0.013307,0,0.024492,0,0,0.043035,0,0,0.036396,0,0,0,0,0,0,0.130687,0,0.019451,0,0,0,0.191159,1.689517,0.018182,0,0,0,0.408481,0.024564,0,0,0,0,2.443825,0,1.685274,38.621769,0,0.101405,0,0,0.00652,0,0,0.102657,0,0,0,0,0.033038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144746,0,0,0,0,0,0,0,0,0,0.016624,0,0,0.034383,0.019354,0,1.152507,0,7.475478,0,0,0,0,0,0.295572,0.139497,1.326452,0,9.854142,0.125395,0,0,0.026216,0,0.020199,0,0.031999,0.019804,0,0,0.003476,0,0,0.172642,5.134001,0,0,0,0,0.176896,0,0,0,0.395324,0,2.030273,0,0.020623,0.020321,0,0,0,0,0,0,0.02249,0,0,0,0.013434,0.047846,0,0,21.958539,0,0,0,0,0,0,0,0,0,0.084767,0,0,0,0,0,0.673446,0,0,0,0,0,0.022615,0,0,0,0.02463,0,0,0,0,0,0,0,7.042615,0,0,0,0,0,0,0.076811,0,0.026945,0,0.422269,0,0,2.712033,0,0,0,0,0,0,0.054409,0.005743,0,0,0,0,0.019083,0.008571,7.705854,0,0,0,0,0,0,0,0,0,0,0,0.010015,0,0,0.1393,0,0,0,0,0,0,0,0,0.011295,0,0,0.160315,0,0.818116,0,0,0,0,0,0.014201,0,0,0,0,0,0,0.028534,0,0,0,0,0,0,0,0,0,0,0,0.007417,0,0.01015,0,0,0,0,0,0.007538,0,1.755668,0,0,0,0,0.009268,0,0,0,0,0.011255,0,28.507368,0,0,0,0,0,0.035684,0,0.003046,0.002084,0,0.010237,0,0,0.023373,0,0.018208,0,0,0,0,0,0,0,0.056878,0,0,0,0,0,0,0,0,0,0,0,17.909783,1.720711,0,0,0.436221,0.106747,1.452455,0,0.059859,3.638469,0.016388,0,0,0,0,0.858871,0.378629,0.039274,3.012799,0,0,0,0,0,0,0,0,0,0,0,0,0.05665,0.028186,0,0,3.405379,0.018099,0.006166,1.290848,2.077751,1.853948,0,1.76465,0,0.071184,0,0,2.309895,3.256553,0.32813,0.068169,233.438479,0,0.043824,0.005606,49.784112,3.051665,2.113767,0,0,0,0,0.157917,0,0,0,0,0,0.023759,4.334856,0,0.010089,0.224746,0.006676,0.00697,1.189309,0,0,0,0,0,0,0,0,0.021951,3.209495,0.033017,0,0,0.067895,2.034084,0.703278,3.985572,0,0,0.103862,0,0,0.009977,0,0,3.279561,0,2.899511,18.349852,4.233822,5.459619,2.828833,0,0,0
CCH156-3B,0.015467,0.019449,8.16e-4,0,0.098224,0.024366,0,0.075133,0,0,0.049265,0,0,0,0,0,0,0.351372,0,1.390015,0,0,0,0.268813,1.329489,0,0.065055,0,0,0.532016,0,0,0,0,0,4.081788,0,0.194729,41.772004,0,0.22104,0,0,0,0,0,0.026738,0,0,0,0,0.013594,0,0,0,0,0,0,0.021642,0.006015,0,0,0,0,0,0,0,0.280661,0.010392,0,0,0,0,0,0,0,0,0.036759,0,0,0,0.003283,0,0.205387,0,2.617632,0,0,0,0,0,0.092314,0.699255,0.884098,0.006827,9.813646,0.438368,0.063816,0,0.074905,0,0,0,0.024796,0,0,0,0,0,0,0,6.241435,0,0,0,0,0.183362,0,0,0,0.1382,0,0.931064,0,0,0.006796,0,0.001884,0,0,0,0,0,0,0,0,0.043242,0.021298,0,0,21.182778,0,0,0,0,0,0,0,0,0,0.054066,0,0,0,0,0,1.308271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024462,0,8.786589,0,0,0,0.023193,0,0,0,0,0,0.097588,0.264611,0,0,2.489022,0,0,0,0,0.058325,0,0.045511,0.033272,0.00621,0,0,0,0.009011,0.00247,6.029968,0,0,0,0,0,0,0,0.09025,0,0,0,0,0,0,0,0,0,0.024833,0,0,0,0,0,0,0,0,0.626962,0,0.649213,0,0,0,1e-5,0,0,0.072309,0,0,0,0,0.109734,0.105205,0,0,0.012946,0,0,0,0,0,0,0,0,0.009208,0,0,0,0,0,0,0,0.008111,0,1.43508,0.017974,0,0,0,0.007956,0,0,0,0,0.079166,0.068415,30.040973,0,0,0.019346,0,0,0,0,0.003229,0,0,0,0.010238,0,0,0.010049,0,0,0,0,0,0,0,0,0.736254,0,0,0,0,0,0,0,0,0,0,0,13.66167,1.3995,0,0,0.144494,0.269233,0.729583,0.025124,0.096801,2.005331,0.062749,0,0,0,0,1.832389,0.501587,0.65192,3.147155,0,0,0,0,0,0,0,0,0,0.009988,0.104517,0,0.38335,0.389997,0,0,3.191474,0.043423,0,2.073893,3.109568,1.262019,0.010463,0.092205,0.032884,0,0,0,0.427918,5.404659,0.467582,0.005661,158.409811,0,0.045226,0,54.143728,2.870428,2.048626,0,0,0.013128,0.051599,0.12737,0,0.003966,0,0,0,0,5.506371,0,0,0.168085,0.053123,0.00553,1.712395,0.010607,0,0,0,0,0,0,0,0.007473,5.239963,0,0.009056,0,0.065022,1.53742,1.949663,5.030432,0,0,0,0,0,0,0,0,4.437322,0.008918,3.314465,15.813907,2.734206,6.821422,3.837634,0,0,0
