traits	SHCT101D	SHCT102D	SHCT103D	SHCT104D	SHCT112D	SHCT122D	SHCT125E	SHCT126D	SHCT128D	SHCT13D	SHCT142D	SHCT159D	SHCT165D	SHCT166E	SHCT168D	SHCT172D	SHCT174D	SHCT175D	SHCT184D	SHCT187D	SHCT188D	SHCT189D	SHCT18D	SHCT192D	SHCT197D	SHCT201D	SHCT20D	SHCT210D2	SHCT212D	SHCT215D	SHCT224D	SHCT228D	SHCT229D	SHCT231D	SHCT234D	SHCT243D	SHCT252D	SHCT254D	SHCT256D	SHCT257D	SHCT263D	SHCT266D	SHCT268D	SHCT269D	SHCT26D	SHCT274D	SHCT276D	SHCT282D	SHCT288D	SHCT290D	SHCT297D	SHCT298E	SHCT299D	SHCT32D	SHCT33D	SHCT38D	SHCT41D	SHCT43D	SHCT62D	SHCT71D	SHCT74D	SHCT79D	SHCT7D	SHCT80D	SHCT82D	SHCT96D	SHCT98D	SHCT100D	SHCT106D	SHCT107D	SHCT108D	SHCT109D	SHCT10D	SHCT111D	SHCT113D	SHCT116D	SHCT117D	SHCT119E	SHCT11D	SHCT120D	SHCT121D	SHCT123D	SHCT124D	SHCT127D	SHCT129D	SHCT12D	SHCT130D	SHCT131D	SHCT134D	SHCT135D	SHCT136D	SHCT137D	SHCT138D	SHCT140D	SHCT141D	SHCT143D	SHCT144D	SHCT145D	SHCT146D	SHCT149D	SHCT14D	SHCT150D	SHCT151D	SHCT152D	SHCT154D	SHCT155D	SHCT156D	SHCT157D	SHCT158D	SHCT15D	SHCT162D	SHCT163D	SHCT164E	SHCT167D	SHCT169D	SHCT16D	SHCT171D	SHCT173D	SHCT176D	SHCT177D	SHCT178E	SHCT17D	SHCT180D	SHCT182D	SHCT185D	SHCT186D	SHCT191D	SHCT194D	SHCT195D	SHCT196D	SHCT198D	SHCT19D	SHCT200D	SHCT203D	SHCT204D	SHCT205D	SHCT207D	SHCT209D	SHCT213D	SHCT218D	SHCT219D	SHCT21D	SHCT223D	SHCT226D	SHCT22D	SHCT233D	SHCT236D	SHCT237D	SHCT238D	SHCT23D	SHCT242D	SHCT244D	SHCT245D	SHCT246D	SHCT247D	SHCT248D	SHCT24D	SHCT250D	SHCT251D	SHCT255D	SHCT259D	SHCT25D	SHCT260D	SHCT264D	SHCT267D	SHCT271D	SHCT273D	SHCT275D	SHCT277D	SHCT279D	SHCT283D	SHCT285D	SHCT286D	SHCT287D	SHCT28D	SHCT291D	SHCT292D	SHCT293D	SHCT295D	SHCT296D	SHCT29D	SHCT2E	SHCT300D	SHCT30D	SHCT34D	SHCT35D	SHCT36D	SHCT37D	SHCT39D	SHCT3D	SHCT40D	SHCT44D	SHCT48D	SHCT49D	SHCT4D	SHCT51D	SHCT52D	SHCT54D	SHCT55D	SHCT56D	SHCT57D	SHCT5D	SHCT60D	SHCT63D	SHCT67D	SHCT68D	SHCT6E	SHCT72D	SHCT73D	SHCT75D	SHCT76D	SHCT77D	SHCT81D	SHCT84D	SHCT86D	SHCT87D	SHCT91D	SHCT93E	SHCT94D	SHCT95D	SHCT9D	SHCT105D	SHCT110D	SHCT114E	SHCT115D	SHCT118D	SHCT132D	SHCT133D	SHCT139D	SHCT147D	SHCT148D	SHCT153D	SHCT160D	SHCT161D	SHCT170D	SHCT179D	SHCT183D	SHCT190D	SHCT193D	SHCT199D	SHCT202D	SHCT206D	SHCT208D	SHCT211D	SHCT214D	SHCT216D	SHCT217D	SHCT221D	SHCT222D	SHCT225D	SHCT227D	SHCT230D	SHCT232D	SHCT235D	SHCT239D	SHCT240D	SHCT241D	SHCT249D	SHCT253D	SHCT258D	SHCT261D	SHCT262D	SHCT265D	SHCT270D	SHCT272D	SHCT278D	SHCT27D	SHCT280D	SHCT281D	SHCT284D	SHCT289D	SHCT31D	SHCT42D	SHCT45D	SHCT46D	SHCT47D	SHCT50D	SHCT53D	SHCT58D	SHCT59D	SHCT61D	SHCT64D	SHCT65D	SHCT66D	SHCT69D	SHCT70D	SHCT78D	SHCT83D	SHCT85D	SHCT88D	SHCT89D	SHCT8D	SHCT92D	SHCT97D	SHCT99D
BW	1.2563909899646	-0.883117525	1.41167789831877	1.5497107057447	1.27364509089284	-0.382748598	1.01483357696921	-0.003158378	-0.865863424	1.18737458625163	-0.848609323	0.307415438911313	0.687005659332627	0.566226952834936	0.652497457476143	-0.123937084	1.72225171502712	-0.762338819	-0.572543708	-1.090166736	1.22188278810811	0.773276163973834	-1.141929039	1.10110408161042	0.0658580259159321	-0.330986295	1.49794840295998	-1.124674938	-1.797584874	-0.503527305	-1.021150333	-0.865863424	-0.883117525	0.238399035198346	-0.934879828	-1.763076672	1.23913688903635	0.756022063045593	0.894054870471525	-0.934879828	0.048603924987691	0.600735154691418	-0.693322415	0.652497457476143	1.03208767789746	0.997579476040973	0.928563072328007	-0.79684702	-2.194429196	-0.141191185	-0.589797809	-1.849347177	0.652497457476143	-1.193691342	0.152128530557139	0.756022063045593	0.048603924987691	-0.123937084	-1.210945443	0.100366227772414	0.134874429628898	0.307415438911313	-1.556027461	1.17012048532339	0.49721054912197	-1.728568471	-1.176437241	-0.538035507	-0.003158378	1.51520250388822	-0.693322415	-0.900371626	-0.486273204	-1.487011058	-0.745084718	0.134874429628898	-0.003158378	-0.22746169	-2.712052224	0.807784365830316	0.8422925676868	-0.79684702	0.238399035198346	0.583481053763177	-0.624306011	1.91204682523777	1.27364509089284	0.859546668615041	0.980325375112732	1.03208767789746	-0.4172568	0.100366227772414	0.652497457476143	-0.693322415	-1.34897825	-0.4172568	0.393685943552521	1.20462868717987	1.03208767789746	0.238399035198346	1.61872710945767	0.376431842624279	1.27364509089284	-0.486273204	-1.417994654	-0.244715791	1.23913688903635	1.82577632059656	0.963071274184489	-0.814101121	-0.03766658	0.255653136126589	-0.79684702	0.73876796211735	0.16938263148538	0.0658580259159321	0.790530264902075	-0.900371626	-0.676068314	-0.762338819	-2.211683297	1.42893199924701	0.203890833341864	-1.055658534	-0.175699387	-0.22746169	-1.452502856	0.479956448193728	0.807784365830316	-1.262707746	0.790530264902075	0.0658580259159321	0.583481053763177	1.7567599168836	-1.055658534	0.203890833341864	-2.522257113	0.307415438911313	-2.056396388	-0.020412479	0.238399035198346	1.01483357696921	-0.883117525	0.721513861189109	0.255653136126589	-0.624306011	-0.883117525	-1.107420837	-0.486273204	1.49794840295998	-1.314470048	0.203890833341864	1.84303042152481	-0.658814213	-1.452502856	1.18737458625163	-1.072912635	-0.313732195	-1.038404433	0.410940044480762	-0.555289608	-1.245453645	2.44692395401326	0.27290723705483	0.307415438911313	0.393685943552521	0.997579476040973	-0.175699387	0.16938263148538	-0.762338819	-0.555289608	-2.401478407	-1.314470048	0.8422925676868	0.290161337983071	-1.141929039	0.825038466758559	0.0313498240594498	-1.314470048	-0.848609323	-0.503527305	1.32540739367756	-0.848609323	0.117620328700657	-2.177175095	0.635243356547902	-0.192953488	-0.589797809	1.84303042152481	0.773276163973834	-0.676068314	-0.348240396	-1.038404433	1.23913688903635	-0.520781406	1.10110408161042	-0.641560112	-0.745084718	1.48069430203174	-0.96938803	-0.77959292	-1.038404433	-0.96938803	0.652497457476143	-0.123937084	2.68848136700864	-0.60705191	0.583481053763177	0.376431842624279	0.255653136126589	-1.245453645	-0.072174782	-0.589797809	-0.848609323	0.756022063045593	1.20462868717987	0.583481053763177	1.70499761409887	-0.865863424	-0.865863424	-0.60705191	-0.60705191	0.27290723705483	0.203890833341864	0.652497457476143	-1.107420837	-0.486273204	0.894054870471525	1.49794840295998	-0.141191185	-0.348240396	-0.762338819	0.859546668615041	0.652497457476143	1.5497107057447	0.963071274184489	0.290161337983071	0.963071274184489	-1.141929039	-0.175699387	-0.589797809	-0.210207589	-1.297215947	-0.158445286	-1.659552067	-1.228199544	-1.228199544	0.307415438911313	0.8422925676868	-0.883117525	-0.676068314	-0.313732195	-0.175699387	0.721513861189109	-1.659552067	0.359177741696038	-0.22746169	1.79126811874008	1.20462868717987	0.773276163973834	-0.555289608	1.86028452245305	-0.020412479	1.30815329274932	0.617989255619661	0.583481053763177	-0.279223993	0.255653136126589	0.0658580259159321	0.0658580259159321	-1.331724149	-0.555289608	-1.090166736	1.15286638439515	-2.177175095	-1.400740553	0.255653136126589	0.221144934270105	2.10184193544843	0.721513861189109	1.49794840295998	0.514464650050211	-0.296478094	1.3426614946058	0.548972851906695	0.876800769543282	1.49794840295998	-0.089428882	-0.003158378	1.17012048532339	-0.22746169	-0.865863424	0.27290723705483	1.41167789831877	0.687005659332627
HM	0.903636411465606	1.18807548196361	1.18807548196361	0.654752224779846	0.47697780571859	-0.376339406	0.690307108592098	0.370313154281837	0.334758270469585	-0.305229638	-0.731888244	1.40140478483712	0.263648502845084	1.33029501721262	-0.660778476	0.370313154281837	0.619197340967597	0.47697780571859	-0.305229638	0.583642457155345	0.619197340967597	-1.194101733	0.72586199240435	-0.340784522	0.263648502845084	-1.336321269	-0.41189429	-0.020790568	-2.154083596	-0.945217547	-0.802998012	-0.483004057	-0.447449173	-0.767443128	-1.585205455	0.832526643841102	1.40140478483712	0.370313154281837	-0.091900335	-1.727424991	-0.340784522	1.65028897152288	1.61473408771063	0.72586199240435	0.192538735220581	1.11696571433911	1.08141083052686	-0.625223592	-0.980772431	-0.625223592	-1.585205455	-1.122991966	0.832526643841102	1.79250850677189	-0.874107779	-0.447449173	-1.051882198	1.11696571433911	1.11696571433911	1.61473408771063	-0.731888244	-0.234119871	-1.336321269	-1.762979874	-1.194101733	0.192538735220581	-0.874107779	-0.269674754	1.04585594671461	1.65028897152288	-0.269674754	-0.554113825	0.299203386657334	-0.518558941	0.868081527653354	1.25918524958812	1.01030106290236	1.18807548196361	-0.625223592	-0.020790568	0.548087573343093	-0.483004057	0.512532689530842	0.903636411465606	-1.051882198	0.121428967596077	1.18807548196361	0.0858740837838283	0.583642457155345	1.68584385533513	0.0858740837838283	-0.838552895	0.974746179090109	1.08141083052686	0.548087573343093	-1.869644526	1.43695966864937	0.903636411465606	0.939191295277857	-1.869644526	0.72586199240435	-0.198564987	-0.376339406	-1.15854685	-1.229656617	-0.802998012	-0.091900335	0.441422921906341	1.50806943627388	-0.234119871	-0.874107779	0.263648502845084	0.263648502845084	0.263648502845084	-0.980772431	0.512532689530842	0.903636411465606	-0.518558941	0.121428967596077	-1.194101733	-0.163010103	0.619197340967597	-0.41189429	-0.767443128	0.654752224779846	0.619197340967597	0.370313154281837	-1.051882198	-0.945217547	0.0147643161593248	1.25918524958812	0.939191295277857	1.54362432008613	1.08141083052686	0.334758270469585	0.832526643841102	-1.549650572	-0.731888244	-1.229656617	-0.483004057	0.868081527653354	1.25918524958812	-1.620760339	-1.051882198	0.228093619032833	-0.589668709	-0.554113825	-1.371876153	0.903636411465606	-0.269674754	0.761416876216601	-0.447449173	0.796971760028853	-0.376339406	-0.163010103	1.86361827439639	-0.518558941	-0.483004057	1.15252059815137	-0.163010103	-0.340784522	-2.225193364	-0.305229638	0.263648502845084	1.36584990102487	1.01030106290236	1.86361827439639	0.156983851408329	0.974746179090109	-0.163010103	0.47697780571859	-1.514095688	-1.44298592	1.04585594671461	0.565865015249218	-1.798534758	1.22363036577587	0.548087573343093	-0.589668709	1.89917315820864	0.192538735220581	0.441422921906341	-0.340784522	1.72139873914738	-0.340784522	1.61473408771063	-0.234119871	-0.767443128	1.04585594671461	0.370313154281837	0.405868038094089	1.36584990102487	0.619197340967597	1.36584990102487	-1.15854685	-1.229656617	-0.483004057	-0.163010103	1.33029501721262	-0.554113825	-0.198564987	-0.518558941	0.868081527653354	-0.69633336	-0.731888244	0.441422921906341	-0.802998012	-1.15854685	-0.554113825	0.299203386657334	0.334758270469585	-0.69633336	-0.874107779	-0.589668709	1.47251455246163	0.370313154281837	-1.051882198	1.72139873914738	0.761416876216601	-0.447449173	-1.478540804	0.47697780571859	0.47697780571859	0.832526643841102	0.548087573343093	0.405868038094089	0.0503191999715765	-0.376339406	2.78804525351492	0.299203386657334	0.299203386657334	-2.047418945	0.192538735220581	-0.305229638	-0.483004057	0.619197340967597	-0.020790568	-1.051882198	-2.011864061	-1.834089642	-1.15854685	-0.020790568	-2.225193364	-1.407431036	-2.474077551	-0.731888244	-2.011864061	0.583642457155345	-0.198564987	-1.585205455	-0.198564987	0.370313154281837	-0.163010103	-0.376339406	0.654752224779846	-0.483004057	-1.371876153	1.61473408771063	0.903636411465606	1.54362432008613	-0.69633336	1.79250850677189	-0.163010103	0.619197340967597	1.18807548196361	1.40140478483712	-0.69633336	1.29474013340037	0.405868038094089	-1.585205455	0.548087573343093	0.263648502845084	-1.300766385	-0.056345451	-0.838552895	-0.376339406	0.334758270469585	0.974746179090109	-0.945217547	-1.44298592	0.619197340967597	0.619197340967597	-1.798534758	1.33029501721262	0.903636411465606	-1.762979874	0.0147643161593248	0.0503191999715765	-2.18963848	0.690307108592098	-1.869644526	-1.300766385	0.228093619032833	1.01030106290236	-0.767443128
LIPID-P-0028	-0.082170549	0.49005626149008	0.0638251495347125	0.940727174877647	-0.269735927	-1.19703252	-0.527433281	1.78492753307473	0.94573331104844	-0.06731044	-0.954255005	-0.950173491	1.17686948406019	-1.124475956	0.104930911303073	0.409152922493656	-1.14367793	-0.809525974	-0.985215105	-0.701362095	-0.025793259	1.51254363723681	0.978305070433835	-0.864763558	-0.864873109	0.00920442721152693	0.499474975899377	-1.086675744	-1.149328516	-0.621124633	0.0662181308375408	0.803580471882133	0.419520901032931	0.211590271803567	0.474797590583631	-0.879604113	-0.870894133	-0.058350287	-0.931443738	0.0325712173275029	-0.464137131	-0.176687953	0.95030017149317	-0.707736414	0.0520852379046519	-0.783343266	0.855275725010166	0.620213659122264	-1.039102183	-1.36880165	-0.421297034	-0.108586287	-1.258674958	0.305788933491785	-1.522983413	0.449611823970285	1.33325619600617	-0.635934386	1.24544551406847	0.924730842172677	0.107634599826775	0.670233236066002	0.064091661331927	2.12878507160663	0.643243492614224	-1.407995759	-0.841214093	-0.604278677	1.28468783606475	-0.683149562	-1.163245789	-0.257900392	-0.632887044	-0.088937538	-1.154982048	-1.092032765	-0.90255627	-0.649056409	0.465500212701107	0.217705043480561	-1.172487186	0.342067483592408	-1.175647292	0.189384883851131	1.10275724064826	0.680072744478739	0.378981644240558	1.49040762270697	0.553810436851675	-0.853264712	0.0107547491032629	-0.408867138	-0.842300765	-0.036034544	-0.741191546	2.16297384779583	-0.779533889	-0.464692387	0.764869566373968	0.232173821633256	-0.662903773	-1.337278796	0.251605879788347	-0.585301966	0.687683464283817	-1.038479697	1.00928338390805	1.41546423747921	-0.372664926	1.10489522774913	0.917026642350285	0.129210002103785	0.53771740991676	-0.111078374	-1.343332497	-0.14410548	-0.706424479	0.406604587580392	-0.505820648	-0.827438514	-0.498565902	1.4386601386237	0.743813259436657	-0.085461099	-0.2228486	-0.789411432	-0.774766675	1.43060746458204	-0.292499516	-0.23200107	-1.012715908	-0.472863719	-1.379280519	-0.965398144	-1.149320212	-0.859432786	1.62924607294993	-0.524637988	-0.686806533	-0.741217795	-0.943149097	-0.318432319	0.372291528502844	-0.310624461	-1.139783644	-0.311125075	-0.323046322	-0.751641219	-0.477199424	5.09213242334487	-0.777147068	-0.757232074	-1.073578631	0.56431046595982	0.0494219948898745	-0.894879659	0.77071273708375	0.667135002942002	-1.212395385	1.62421529448231	3.97437364244475	0.883248213973481	-0.445383808	-0.587522183	-0.672509983	-1.083593314	0.00541808473371418	-0.62442188	0.86034694898671	-1.042549426	0.461000315019496	-0.310128401	-0.927988995	-1.010185251	1.05776174589583	-1.386333573	-1.010653455	-1.077614879	-0.619466903	-1.343475798	-0.474981349	-0.136134768	0.218189586034492	0.120536985024585	-0.680986933	-1.001367059	-0.430254509	0.223952133577479	0.622608247531407	0.173951574058467	2.16405650174994	0.26660768153547	-1.217006977	0.515997100220359	-0.750089826	1.55689896797382	1.31719665045281	-0.583608879	0.288727089300062	-0.353216261	-0.732487458	-0.028799619	0.693116287181205	-0.302143493	0.129622760575652	0.981345983432605	0.372210905336048	0.14064215287455	1.43264420398507	1.05568991800492	-0.032361503	0.666275736765657	-0.360603593	-0.617458824	0.83838985895992	-0.138624711	0.976476987000681	-0.958785706	-0.69236846	-1.068874363	0.385098023023867	-0.47366004	-1.408860918	-0.548773243	-0.688723007	-0.908771486	-0.297671452	0.0750553406119098	-0.665381395	0.598004789106146	1.11103678453137	0.1920256273775	-1.188571909	0.820589549416518	1.17425231142644	-0.07547213	-0.983616837	2.31936163114602	0.745934371921221	-1.081733624	-0.532262368	-0.715118657	-1.097039973	-0.185767032	-0.740853786	-1.224523145	0.627038503939375	-0.168666618	1.7276682100336	5.10056035671105	0.282537051477322	0.623432425219879	0.842004241062043	-0.022021916	-0.396799377	-0.178422289	-0.291432933	1.06836302270181	-0.147648346	-0.696067483	1.69750925292892	-0.50491049	0.0985547169988616	-1.065445066	-0.455148318	0.346104266804287	1.98357819473999	1.14859780547126	2.06021493432151	-0.053551199	-0.899711959	3.41254239947087	1.54457621245357	1.45612215228783	-0.358226682	-0.062617154	1.02068017833988	0.0772013632443543	0.277080657687316	1.31951999	-0.406117915	0.499010522174382	0.349813468178986	0.702141528394413	-0.968645838	-0.227792059	-0.688967019	0.347433075875624	0.798702636365476	-0.255228578	1.95581489744865	0.373866492691408	-1.160142734	-0.523217038	0.114392214029713
LIPID-P-0029	0.485733093454364	-0.316838206	5.11553230925522	0.33839455737696	-1.017831219	-0.843793643	1.31845476824645	-0.417323812	3.07162005608326	-0.36587099	-0.464709154	-0.621722014	1.76497671697146	-0.536456831	-0.300353086	-0.673797047	-0.576472704	0.247672915365237	-0.667699937	-0.437289403	-0.606036229	-0.650267651	-0.310226086	-1.045989481	-0.636078286	-0.687928301	-0.253590594	-0.746759692	-0.000905702	1.24764292158391	-0.19111877	-0.088602018	-0.486207004	-0.885122265	0.294514031906285	-0.501259961	-0.551994945	0.866345132918359	-0.800342319	-0.460124029	-0.937761957	-0.963911983	-0.554575744	-0.271573331	-0.145938186	0.128665775092113	1.2929975164883	0.537435518093764	0.0864664566617242	-0.980594981	-0.030681075	-0.163531553	-0.916432372	-0.67883045	-0.54956932	-0.501147013	-0.214570339	-0.461008614	1.22362757106855	1.95731855215114	1.29937847227599	1.71710781475713	-0.891089744	-0.350168523	1.60062663577875	-0.377446829	-0.604959592	-0.497966274	-0.184526366	-0.794462485	-0.674295294	0.937470200377887	-0.983502571	-0.865576856	-0.868714492	2.54030299554879	-0.421602421	-0.181508942	-0.493434869	0.645147073509283	-0.862516328	0.498955177785773	1.15880427615752	-0.250092083	0.0232946750762816	-1.124676787	-0.185103158	-0.169581727	-0.246970173	-0.254800613	0.670698594829423	-0.284097773	-0.716805199	0.158812638227334	-0.261944026	1.92691689778656	1.18721884629168	-0.69135593	1.58983560460558	-0.922210353	-1.148146157	-1.117057316	0.470063831958341	-0.752375316	-0.378534322	-0.961255672	0.183028900247792	-0.458814313	-0.779450317	-0.741091784	1.28162586144223	0.15307368928728	1.93995307711385	-0.8307949	-0.923232871	-0.793520508	-0.605835557	-0.122043766	-0.56779256	-0.251321978	-0.232862705	-0.455584243	-0.654179399	-1.031703053	-0.475987577	-0.973584152	-0.599227428	-0.111590461	0.465856503979687	0.164659346615893	-1.238073811	-0.791515703	0.0316675842250225	-0.803285829	-0.411929134	-0.461005342	0.150943963475777	-0.808846057	-0.726540986	0.909584369937716	1.50646634985436	-0.640554055	-0.648585007	-1.11104394	-1.083207679	-0.738035248	-1.145527762	-0.834869165	-1.104471172	-1.053953543	-0.522993366	-0.388030803	-0.797410384	3.09647792584229	-0.773782649	0.426824275651729	-1.137618937	1.71943557848844	0.256063385312993	-0.087596582	-0.869510874	-0.372609149	0.258202450276699	0.745721521095866	-0.397498787	0.0522344727446333	-0.416330829	-0.784010617	-0.465740531	0.134763443262965	0.548813239597671	0.431420974437644	-0.306992584	-0.677142379	-0.624192658	-0.335280158	-0.816895129	-0.368556435	-0.63170453	2.43034740948454	0.741505891648586	-1.075758627	2.10562556629424	0.0458668471998264	-0.073202474	-0.186284681	0.238008329627097	-0.466611467	2.54111015372899	-0.9154251	-0.172269327	0.00387674174316198	-0.619215289	-0.557597958	-0.798564368	1.26691518010701	0.58116725570369	2.65095845927562	0.617710959167534	-0.15180038	0.095412087323809	-0.641778761	2.46228683109017	-0.19937035	0.318859764908574	-0.34660392	-0.165761375	-0.737176125	-0.623338485	1.17639301280774	0.792737447408931	-0.588637947	-0.153190956	0.381815708309754	3.7736161097756	-0.291448164	-0.154879985	-0.097800444	-0.883421821	-0.34654589	-0.992172976	-0.226292252	-1.027996048	0.165256892713299	2.19874098467721	-0.485804622	-1.049029096	-0.411382036	0.808443107652004	2.47585749728203	2.28069172597705	0.126959743467765	-0.998572211	0.281399228092497	-0.267346047	-1.176590181	0.233247437370388	-0.627965915	0.854305848222452	-0.071220419	0.205876218163183	-1.207124659	1.40277509990798	-0.735512479	-0.45639635	-0.272888475	1.27804138307593	0.718588889289829	-0.316874445	-1.075177924	-0.69932063	1.43027826457325	-0.093386537	-0.582707266	0.454516857480917	-0.876740815	-0.870177147	0.374961169701338	1.00631898917595	-0.364637903	2.07828483901987	1.33201529706798	-0.781949059	-1.036020774	-0.380718486	1.7875989373722	-0.274796616	1.25544382761563	0.12044548525118	-0.005321685	-0.563300987	-1.124831801	-0.448163369	0.402954360480944	0.540959012594395	0.716735267131937	2.64251834015973	-0.294709284	-0.010729373	-0.043875621	0.00365236262483292	-0.20754123	0.109278652979085	3.57967592259827	1.60454668504987	-0.006956914	0.410741936269776	1.81460513142533	0.464940788132846	-0.485618079	1.05418876943023	-0.696895484	-0.792950101	-0.529130067	0.531177887008245
LIPID-P-0030	0.788958413686857	0.420113032430109	2.10900381826872	1.32729019701864	-0.215079476	-0.792579069	0.613570676971867	0.854105880415807	1.22457127751038	-0.626493584	-0.842656821	0.474012797262599	1.39344916361861	0.27151242673046	0.362707581536854	2.31482002390591	-0.632562652	-0.030289786	0.309989959887066	-0.3098213	0.0697131523246059	1.07770836442671	-0.37772532	-1.101053182	-0.336759558	-0.431857597	-0.673318807	0.186430335745297	-0.678948941	0.861964922503376	0.412477052376175	-0.070285681	-0.628078814	-0.864254499	-0.616423335	-0.916915867	-1.078522033	-0.773537994	-1.039574718	-0.754298748	-0.549689851	-1.117625715	-0.767025884	-1.010318086	-0.41211724	-0.511801866	-0.690819881	-0.691690457	-0.927730489	-1.005992668	-0.773752189	-0.577463385	-1.016244004	-0.380902011	-1.151070366	1.01835150591918	0.221832420372165	0.480304002566714	0.159218958888241	0.933461765280131	2.56560707624396	-0.322259978	-0.405142127	0.411526085686351	0.757044177005709	-1.114377227	-0.704828862	-0.975849335	1.39235864192508	1.28021941728494	-0.973989275	0.380838125259487	-0.836961532	0.192727327309379	0.439774401415343	-0.808771284	-0.639328913	0.575039697946573	-0.293159439	0.703253940253894	-0.898121992	0.763987004201479	-0.505169477	-0.782326399	1.22437872173492	-1.229497745	0.466367709840906	0.206606921535156	0.504904920223088	0.445346877907476	0.535378857507627	0.457111713949143	-0.683854697	1.18926536805658	0.680990295003671	1.05852146875876	-0.789885685	-0.400647606	0.243037111571999	-0.708346292	-1.077124943	-0.717318795	2.14967598738756	-0.562791176	-0.816860647	-0.948221519	0.237487848596182	1.39833026764026	-0.327645001	-0.676939739	1.43410332343128	1.9240686498937	1.48910172441653	-0.391063951	-0.587450881	-0.782428908	1.29883343897794	0.732607157730764	1.49721686842453	0.535151207551888	0.318074871542692	-0.543531148	2.38116853331757	-0.182235637	-0.056293615	-0.416069907	-0.257388129	3.74168735412415	0.0292384350473586	-0.515796713	-1.09000098	-0.53998756	-0.504940046	-0.812944136	-0.900501788	-0.412340645	3.18599435997776	0.546824935677744	-0.671467239	0.491558723299229	0.171992350313603	-0.747924002	1.23170854358398	-0.659365464	-1.293742726	-1.011051503	-0.957520792	-1.071849346	-1.056616212	-0.875559858	-1.183307059	-0.933225485	-1.077742703	0.446106487159697	-1.104828631	-0.500782533	-0.499799177	0.636245831444232	-0.837883294	0.261748130155452	-0.698336781	-0.12280051	-0.488103365	-0.122004026	-0.867113425	-1.029592563	-0.943641164	-0.978902769	-0.760986706	-1.13419592	-0.584802931	-0.746952047	-0.810633125	-0.891249901	-0.341472929	-1.090485246	-1.058312613	-0.95781911	-1.06272188	-0.85347384	0.0503050434871538	-0.886325725	-0.834860127	-0.03513583	-0.110320985	-0.421452566	-0.363463662	-0.477851311	0.569227108784926	-0.982829174	0.8192104530374	1.05813933593337	-0.956356932	2.31294394038588	-0.874664391	1.03968503555839	0.978080129458162	0.453068556237724	0.713589124986819	-0.283164959	-0.172306963	-0.705707928	1.17259001735828	0.658208488461502	1.42747538518767	1.91419729039019	-0.193950348	1.00723305332079	1.38594756859645	3.79710370111778	0.73428729589109	0.0633545319561431	0.123008201633219	1.1034329806163	0.311237874699333	-0.535394742	-0.66546675	-0.720795173	-0.776288899	-0.95066154	-0.83003062	1.14380905756831	-0.572903538	0.799889240814125	-0.420341741	-0.632005459	-0.461622324	0.706068253844179	-0.073865562	0.374546714526024	2.19934404460545	-0.329473938	-0.923598757	0.648146969858254	2.02718069269745	-0.625239815	0.355496669042025	1.28397829501704	1.40044814150281	-0.262895314	0.164008749564735	-1.300130483	-0.616288231	1.06636671284179	-0.954666317	0.402592271488602	1.14778661484129	0.695064704727742	1.38641108568184	-0.778924454	-0.740135422	-0.490144066	-0.649136897	-0.615847311	-0.80755682	-0.620549144	-0.743463514	-0.271337707	-0.86922226	-0.992376503	0.0201322313884656	-0.668570103	-0.290505429	-0.774208584	-0.486813371	-0.55423703	-0.007322168	-0.570600881	-0.445518238	-0.926093081	-1.242278292	-1.284321223	0.635299692344084	1.54564759044157	1.10008482462717	1.66688247336741	-0.215020929	0.861409373070105	0.0629962974115659	4.68923621317194	0.539670687444722	-0.396049995	0.540260817484895	1.33144377300457	0.148359552697606	1.19097282832018	0.063855163277065	2.12128472707063	3.1260352168603	-0.416412665	0.736859510994831	-0.452814164	-0.603300029	-0.44760564	-0.468304427
