Sample,total_abundance,gut_locations
SRR21163447,961.418463,CC
SRR21163448,28.772408,IC
SRR21163449,0.404015,DC
SRR21163450,54.146859,IC
SRR21163451,177.999569,IC
SRR21163452,141.174514,IC
SRR21163453,1302.495719,IC
SRR21163454,11.326404,IC
SRR21163455,220.883575,IC
SRR21163456,195.258156,IC
SRR21163457,757.8809660000001,IC
SRR21163458,298.552858,IC
SRR21163459,1095.7957609999999,IC
SRR21163460,1.108798,DC
SRR21163461,423.193264,IC
SRR21163462,1.19401,IC
SRR21163463,63.693775,IC
SRR21163464,22.8536,IC
SRR21163465,217.709907,IC
SRR21163466,0.852536,IC
SRR21163467,49.714963,IC
SRR21163468,2.150991,IC
SRR21163469,1.31584,IC
SRR21163470,66.664412,IC
SRR21163471,0,DC
SRR21163472,0.649394,IC
SRR21163473,36.68555,IC
SRR21163474,2.41633,IC
SRR21163475,12.385848000000001,JC
SRR21163476,3.9561640000000002,JC
SRR21163477,15.361994,JC
SRR21163478,10.768426,JC
SRR21163479,7.135226,JC
SRR21163480,5.789818,JC
SRR21163481,39.783149,JC
SRR21163482,0.086143,DC
SRR21163483,27.184482,JC
SRR21163484,24.389333,JC
SRR21163485,8.53172,JC
SRR21163486,34.348902,JC
SRR21163487,10.000624,JC
SRR21163488,0,JC
SRR21163489,3.073118,JC
SRR21163490,5.817668,JC
SRR21163491,6.055687,JC
SRR21163492,0.595348,JC
SRR21163493,0.058865,DC
SRR21163494,0.6801630000000001,JC
SRR21163495,0,JC
SRR21163496,0,JC
SRR21163497,0.508057,JC
SRR21163498,0,JC
SRR21163499,0.28757900000000003,JC
SRR21163500,0,JC
SRR21163501,9.008305,DC
SRR21163502,11.456842,DC
SRR21163503,16.948579,DC
SRR21163504,0.871962,DC
SRR21163505,8.339823,DC
SRR21163506,6.534694,DC
SRR21163507,69.819799,DC
SRR21163508,9.557734,DC
SRR21163509,8.955419,DC
SRR21163510,140.140278,DC
SRR21163511,41.361206,DC
SRR21163512,127.301859,DC
SRR21163513,1176.876499,CR
SRR21163514,465.842655,CR
SRR21163515,519.9458,CR
SRR21163516,1113.200192,CR
SRR21163517,2325.216321,CR
SRR21163518,885.181431,CR
SRR21163519,482.182998,CR
SRR21163520,786.160087,CR
SRR21163521,1042.640291,CR
SRR21163522,0,DC
SRR21163523,968.5041650000001,CR
SRR21163524,732.7577229999999,CR
SRR21163525,415.81142,CR
SRR21163526,87.61842299999999,CR
SRR21163527,965.356315,CR
SRR21163528,487.380302,CR
SRR21163529,480.22308,CR
SRR21163530,115.997528,CR
SRR21163531,948.053978,CR
SRR21163532,517.637758,CR
SRR21163533,0.7856369999999999,DC
SRR21163534,0.462809,DC
SRR21163535,0,DC
SRR27680213,22.861171000000002,IC
SRR27680214,217.805309,IC
SRR27680215,0.851383,IC
SRR27680216,49.744960999999996,IC
SRR27680217,2.1505989999999997,IC
SRR27680218,1.316298,IC
SRR27680219,66.66998,IC
SRR27680220,28.774893,IC
SRR27680221,54.143954,IC
SRR27680222,178.00322400000002,IC
SRR27680223,141.069719,IC
SRR27680224,0.649639,IC
SRR27680225,1302.935419,IC
SRR27680226,11.324651,IC
SRR27680227,220.91859200000002,IC
SRR27680228,195.383035,IC
SRR27680229,757.681992,IC
SRR27680230,298.545613,IC
SRR27680231,1095.886684,IC
SRR27680232,423.074888,IC
SRR27680233,1.194,IC
SRR27680234,63.684847,IC
SRR27680235,36.696852,IC
SRR27680236,2.414958,IC
SRR28497695,660.490854,CC
SRR28497696,1162.545151,CC
SRR28497697,951.356783,CC
SRR28497698,847.381464,CC
SRR28497699,990.075331,CC
SRR28497700,822.961786,CC
SRR28497701,1125.00845,CC
SRR28497702,691.586444,CC
SRR28497703,645.760265,CC
SRR28497704,993.157144,CC
SRR29354198,16.281876,CC
SRR29354199,1049.576751,CC
SRR29354200,1061.592872,CC
SRR29354202,1003.523859,CC
SRR29354203,1056.8903109999999,CC
SRR29354204,564.661497,CC
SRR29354205,464.963362,CC
SRR29354206,510.535711,CC
SRR29354207,1044.40685,CC
SRR29354208,1023.433193,CC
SRR29354209,10.627071,CC
SRR29354210,130.142012,CC
SRR29354211,7.445878,CC
SRR29354212,3.8998619999999997,CC
SRR29354213,10.633486,CC
SRR29354214,10.295779999999999,CC
SRR29354215,719.758489,CC
SRR29354216,474.88550299999997,CC
SRR29354217,592.786765,CC
SRR29409633,1238.345443,CC
SRR29409634,913.610571,CC
SRR29409635,2085.622935,CC
SRR29409636,1293.743163,CC
SRR29409637,1237.664348,CC
SRR29409638,1536.739145,CC
SRR29409639,1797.655087,CC
SRR29409640,681.185321,CC
SRR29409641,587.156652,CC
SRR29409642,521.247666,CC
SRR29409643,585.013919,CC
SRR29409644,669.461262,CC
SRR29409645,377.995927,CC
SRR29409646,621.700251,CC
SRR29409647,484.015544,CC
SRR29409648,691.263176,CC
SRR29409649,556.278771,CC
SRR29409650,1077.430779,CC
SRR29409651,576.237203,CC
SRR29409652,676.910062,CC
SRR29409653,480.553535,CC
SRR29409654,550.482997,CC
SRR29409655,547.88648,CC
SRR29409656,1071.669601,CC
SRR29409657,1281.93095,CC
SRR29409658,1587.325769,CC
SRR29409659,1617.556929,CC
SRR29409660,1509.201711,CC
SRR29409661,1071.257606,CC
SRR29409662,1447.12554,CC
SRR29429232,1000.084048,CC
SRR29429233,221.927273,CC
SRR29429234,275.8738,CC
SRR29429235,134.48671099999999,CC
SRR29429236,42.642382,CC
SRR29429237,53.473437,CC
SRR29429238,54.047408,CC
SRR29429239,1076.945858,CC
SRR29429240,1117.1172960000001,CC
SRR29429241,1217.523931,CC
SRR29429242,1070.084025,CC
SRR29429243,872.377297,CC
SRR29429244,1067.5792,CC
SRR29429245,1517.937627,CC
SRR29429246,1336.616524,CC
SRR29429269,1051.761303,CC
SRR29429270,689.283391,CC
SRR29429271,805.546027,CC
SRR29429272,703.937842,CC
SRR29429273,683.013907,CC
SRR29429274,475.349457,CC
SRR29429275,478.972673,CC
SRR29429276,578.273522,CC
SRR29429277,1372.279136,CC
SRR29429278,1414.0612,CC
SRR29429279,1079.549673,CC
SRR29429280,1019.251999,CC
SRR29429281,963.550454,CC
SRR29429282,1168.409694,CC
SRR29429283,51.838638,CC
SRR29449358,639.885924,CC
SRR29449359,574.035481,CC
SRR29449360,827.35669,CC
SRR29449361,725.9027120000001,CC
SRR29449362,702.527736,CC
SRR29449363,369.080221,CC
SRR29449364,488.782543,CC
SRR29449365,580.880972,CC
SRR29449366,41.345985,CC
SRR29449367,804.857828,CC
SRR29449368,19.097939,CC
SRR29449369,816.315348,CC
SRR29449370,785.764318,CC
SRR29449371,354.039561,CC
SRR29449372,54.336274,CC
SRR29449373,971.79695,CC
SRR29449374,425.553104,CC
SRR29449375,486.627739,CC
SRR29449376,78.382483,CC
SRR29449377,483.141301,CC
SRR29449378,810.256045,CC
SRR29449379,755.329712,CC
SRR29449380,508.586025,CC
SRR29449381,558.191475,CC
SRR29449905,1109.217732,CC
SRR29449906,1106.838188,CC
SRR29449907,690.7605179999999,CC
SRR29449908,841.872256,CC
SRR29449909,633.22844,CC
SRR29449910,660.964634,CC
SRR29449911,782.837533,CC
SRR29449912,867.982131,CC
SRR29449914,564.974575,CC
SRR29449915,483.962429,CC
SRR29449916,501.623632,CC
SRR29449917,603.04065,CC
SRR29449918,598.884308,CC
SRR29449919,583.1369970000001,CC
SRR29449920,588.583587,CC
SRR29449921,818.766204,CC
SRR29449922,785.120191,CC
SRR29472726,812.331745,CC
SRR29472727,942.1359229999999,CC
SRR29472728,912.542598,CC
SRR29472729,934.097607,CC
SRR29472730,343.077788,CC
SRR29472731,449.25999,CC
SRR29472732,305.132775,CC
SRR29472733,428.281999,CC
SRR29472734,984.0202019999999,CC
SRR29472735,921.945983,CC
SRR29472736,995.3379,CC
SRR29472737,934.173779,CC
SRR29472738,823.011057,CC
SRR29472739,781.737515,CC
SRR29472740,870.678923,CC
SRR29472741,956.168215,CC
SRR29472742,1126.905338,CC
SRR29472743,878.686812,CC
SRR29472744,397.653933,CC
SRR29472745,405.495114,CC
SRR29536163,1236.3075020000001,CC
SRR29536164,1320.611067,CC
SRR29536165,1308.883149,CC
SRR29536166,1159.021217,CC
SRR29536167,1238.163911,CC
SRR29536168,1057.248965,CC
SRR29536169,1156.425445,CC
SRR29536170,548.263222,CC
SRR29536171,259.76601,CC
SRR29536172,137.603873,CC
SRR29536174,1538.006374,CC
SRR29536175,513.666115,CC
SRR29536176,831.197619,CC
SRR29536177,772.03009,CC
SRR29536178,256.99174700000003,CC
SRR29536179,1199.370884,CC
SRR29536180,614.805968,CC
SRR29536181,1126.901758,CC
SRR29536182,1165.868733,CC
SRR29536183,1161.431837,CC
SRR29536185,470.364235,CC
SRR29536186,584.963065,CC
SRR29536187,706.64992,CC
SRR29536188,1313.250673,CC
SRR29536189,1235.50169,CC
SRR29536190,1146.285524,CC
SRR29536191,1166.318028,CC
