Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
3300027395,0,83.39319687,Human
3300027396,0.442485682,58.61564683,Human
3300027406,0.031085833,6.066780721,Human
3300027409,1.090368283,2907.013262,Human
3300027414,0.734804555,1522.168403,Human
3300027415,0.95438527,2938.640971,Human
3300027416,0.041056536,8.762120233,Human
3300027418,0.396124972,20.48378185,Human
3300027419,0.065774359,9.424896302,Human
3300027424,0.08737876,105.0251772,Human
3300027439,0.042685965,72.65274232,Human
3300027462,0.054360186,85.32315202,Human
3300027467,0.644616875,67.8228401,Human
3300027471,0.047737107,86.84513072,Human
3300027486,0,27.89669589,Human
3300027487,0.221908522,38.13308816,Human
3300027489,0,32.57407543,Human
3300027490,0.298062668,57.04444698,Human
3300027491,0.085064953,37.83729036,Human
3300027492,0.176266919,32.1050917,Human
3300027493,0,12.50700904,Human
3300027494,0.085716861,26.57478299,Human
3300027496,0,104.1478264,Human
3300027498,0.014702111,3.864110963,Human
3300027499,0.805324344,143.0186506,Human
3300027501,0,2.607501542,Human
3300027502,0,95.01536616,Human
3300027503,0.600392256,51.15792501,Human
3300027506,0.03335991,1.921833938,Human
3300027508,0.075268226,17.17687024,Human
3300027509,0,3.118024905,Human
3300027510,35.89445961,97.2878685,Human
3300027511,0,50.94440577,Human
3300027514,0,78.34989037,Human
3300027515,0,10.64576945,Human
3300027518,0.102691264,11.14783088,Human
3300027522,0.055402151,3.165782188,Human
3300027525,0.039304795,9.857086664,Human
3300027526,0.078251302,81.8110184,Human
3300027527,0.01875144,73.67374856,Human
3300027530,0.013736227,133.2444752,Human
3300027531,0.029784177,9.59774681,Human
3300027532,0,23.41712076,Human
3300027534,0,20.09278658,Human
3300027535,0,84.25321176,Human
3300027538,0.081231559,42.61577404,Human
3300027541,0.116991572,33.58686974,Human
3300027543,0.12193306,94.50549926,Human
3300027545,0.029049445,80.26950522,Human
3300027546,0,96.44995511,Human
3300027547,0.172549171,43.51236809,Human
3300027552,0.108328664,109.6860531,Human
3300027553,0.094961452,2.160354031,Human
3300027554,0,5.574261002,Human
3300027555,0,16.57515547,Human
3300027559,0.049741753,136.5460702,Human
3300027561,0.400225525,73.03770001,Human
3300027565,0,128.3770364,Human
3300027566,0.117066999,64.23409467,Human
3300027571,0.170261894,6.131956826,Human
3300027572,0.033248393,3.323026782,Human
3300027577,0,58.52446507,Human
3300027580,0.016841288,19.53259623,Human
3300027582,0,2.481776805,Human
3300027587,0,68.27580149,Human
3300027588,0.444710267,39.967467,Human
3300027589,0,19.85491075,Human
3300027593,0,7.821335439,Human
3300027594,0.165613072,11.88782914,Human
3300027595,0,7.82231665,Human
3300027596,0.162096196,13.52734576,Human
3300027597,0.198435133,24.81475704,Human
3300027598,0.145874372,9.97271069,Human
3300027600,0,11.30891842,Human
3300027606,0.46418798,1585.531101,Human
3300027607,1.162498354,26.72587158,Human
3300027608,0,4.140756108,Human
3300027609,0,72.8787143,Human
3300027610,0,150.7138819,Human
3300027614,0.144486025,67.82204734,Human
3300027617,0.134422386,98.39651028,Human
3300027618,0.349781746,115.8388417,Human
3300027622,0,9.311756946,Human
3300027623,0,5.544526961,Human
3300027627,0,10.77187247,Human
3300027628,0.384991264,275.0857086,Human
3300027629,0,77.0596775,Human
3300027631,0.249117201,5.164247365,Human
3300027638,0.246647876,134.7081054,Human
3300027639,0,126.9145658,Human
3300027640,0.395137027,79.07246571,Human
3300027645,0.035078057,122.1978098,Human
3300027646,0.055577903,75.35597034,Human
3300027649,0,11.23059269,Human
3300027651,0.021133931,76.00683456,Human
3300027652,0,102.791528,Human
3300027653,133.6298951,630.0504797,Human
3300027659,0,3.493423594,Human
3300027665,0.184538272,109.9918657,Human
3300027666,0.098079951,63.69352764,Human
3300027667,0,59.35017047,Human
3300027668,0.155679861,7.860854267,Human
3300027669,0,97.22183368,Human
3300027672,0.018121279,3.015805003,Human
3300027673,6.303099244,93.17224832,Human
3300027674,0.009533321,71.981067,Human
3300027675,0,35.46963789,Human
3300027676,0,173.008102,Human
3300027677,0.012439107,8.980309518,Human
3300027678,0,66.81920871,Human
3300027680,0.010503747,66.54768929,Human
3300027682,0.149156456,91.78410765,Human
3300027683,0,46.00909662,Human
3300027685,0.250661635,10.51486145,Human
3300027686,0.177762122,32.67161948,Human
3300027687,0.015992213,2.286961977,Human
3300027691,0.102080799,141.5679077,Human
3300027692,0.020279518,76.25294947,Human
3300027695,0.063432024,74.18275843,Human
3300027699,0,10.08057651,Human
3300027700,0.074943838,6.834715981,Human
3300027703,0,57.15926333,Human
3300027704,0,7.088457961,Human
3300027706,0,80.39886232,Human
3300027707,0,6.662486531,Human
3300027708,0.113264729,31.48406659,Human
3300027709,0,7.806853874,Human
3300027710,5.320390897,99.0160396,Human
3300027711,75.64836609,340.6546702,Human
3300027712,0.062320338,34.46812227,Human
3300027714,0.035345001,3.580754913,Human
3300027716,0.017198065,71.34426348,Human
3300027717,0.082835476,75.91056933,Human
3300027718,0.556602066,1107.89861,Human
3300027719,0.005007922,43.16303831,Human
3300027720,0.436348696,5.40923361,Human
3300027721,0,36.68417552,Human
3300027723,0.033929237,46.06481744,Human
3300027725,0.093977826,142.4934945,Human
3300027727,0,82.55355533,Human
3300027729,0.017620927,73.34488899,Human
3300027732,10.02625956,1011.304485,Human
3300027733,0.046544004,15.69668288,Human
3300027734,0.131770973,23.53137496,Human
3300027736,0.105786242,17.04945652,Human
3300027738,0,111.5721409,Human
3300027739,0.006080561,26.95665845,Human
3300027741,0.135734545,27.00705928,Human
3300027742,0.002889154,20.61766328,Human
3300027743,0.016933104,28.97546796,Human
3300027744,0.014625252,7.891041919,Human
3300027746,0.070984992,25.91088047,Human
3300027747,0.042619745,22.00935503,Human
3300027749,0,14.24700935,Human
3300027751,0.053788609,16.76491315,Human
3300027752,0.066579256,1.433913618,Human
3300027753,0.131872003,15.2308329,Human
3300027754,0.043390017,26.58611235,Human
3300027755,0.074665987,3.426394513,Human
3300027757,0.073336187,14.02942525,Human
3300027758,0.17558363,16.50755547,Human
3300027759,0.023459179,19.4315221,Human
3300027760,0.022268766,26.57411358,Human
3300027763,0,10.08076233,Human
3300027766,0.267778233,428.0551591,Human
3300027769,0,16.68697968,Human
3300027770,0.012056455,14.01898298,Human
3300027771,0.142007092,4.465012786,Human
3300027773,0,60.70307975,Human
3300027775,0,181.7178648,Human
3300027776,4.398199143,120.218602,Human
3300027777,0.044856623,28.53950815,Human
3300027778,0.049935853,62.44593954,Human
3300027779,0,0.607085987,Human
3300027780,0,2.41870077,Human
3300027781,2.829213875,82.24488218,Human
3300027782,0.08619642,23.94775282,Human
3300027784,0.008947686,29.32208534,Human
3300027786,5.452519265,62.78262448,Human
3300027788,0,1.498674463,Human
3300027789,2.274635309,73.73672717,Human
3300027790,0.47752933,16.13733965,Human
3300027791,0.113252839,1.358619502,Human
3300027792,0.017930418,29.9583581,Human
3300027793,0.013909695,15.07432184,Human
3300027794,3.068674282,89.24970755,Human
3300027796,0.016568508,52.92582811,Human
3300027797,0.026135246,5.371494704,Human
3300027798,0.241717378,6.44149031,Human
3300027800,0,53.68245136,Human
3300027801,0.019404298,1.203927051,Human
3300027804,0.014330885,14.55586029,Human
3300027805,0.019537381,20.9074287,Human
3300027806,0.013288168,22.59866934,Human
3300027807,0,27.98381994,Human
3300027810,0.007109227,1.279650564,Human
3300027812,0.010957539,64.37047812,Human
3300027813,0.005325819,0.83913585,Human
3300027814,0,11.56423762,Human
3300027815,0,28.63061788,Human
3300027816,0,10.79751619,Human
3300027817,0.01272112,117.3060064,Human
3300027818,0,51.43597431,Human
3300027819,0.019248073,33.57134176,Human
3300027820,0.481149668,20.30285901,Human
3300027821,0.009762388,79.88923648,Human
3300027822,0.017238345,7.979945613,Human
3300027823,0,27.88852157,Human
3300027824,0.017383973,71.39274034,Human
3300027825,0.007815235,53.0037474,Human
3300027826,0.016191126,82.0176807,Human
3300027827,0.050894939,4.140715246,Human
3300027828,0.101275934,12.54848396,Human
3300027831,0.017706526,61.83668017,Human
3300027832,0.185878574,3.944533219,Human
3300027833,0.006457593,0.647103881,Human
3300027834,0,19.47217291,Human
3300027835,0.020178688,23.03907501,Human
3300027836,0,3.860442639,Human
3300027838,0.029195531,5.58990774,Human
3300027839,0,1.597703945,Human
3300027840,0.074267539,68.1097013,Human
3300027841,0.052758148,52.66585034,Human
3300027842,0.021124054,76.71865035,Human
3300027843,0.03184972,64.6628695,Human
3300027844,0.121933026,5.699245509,Human
3300027845,0.07356733,10.33116989,Human
3300027847,0.211708844,6.303733922,Human
3300027848,0.362900842,7.015261744,Human
3300027849,0.03256042,2.103882481,Human
3300027850,0.004311828,29.71051841,Human
3300027851,1.650771278,119.9286654,Human
3300027852,0.018061279,12.86156839,Human
3300027853,0,81.2729609,Human
3300027855,0.020534248,101.9752623,Human
3300027857,0.058554275,88.44886789,Human
3300027858,0,19.073155,Human
3300027859,0.402156158,2.957885257,Human
3300027860,0,42.67521098,Human
3300027863,0.003360624,18.49915653,Human
3300027864,0.456370606,27.73239462,Human
3300027866,0.166544562,152.8916495,Human
3300027867,0,76.34106618,Human
3300027869,0.027732263,84.75119893,Human
3300027870,6.57859217,206.7286225,Human
3300027873,0,66.02138068,Human
3300027876,0.22979353,111.1403758,Human
3300027878,0.003843238,39.79467201,Human
3300027879,0,81.12172873,Human
3300027880,0.00832173,82.18929915,Human
3300027883,0.003607312,0.488294842,Human
3300027884,0.004919908,86.9141757,Human
3300027885,0.004953036,39.53212112,Human
3300027886,0.066848133,100.4810404,Human
3300027888,0,4.115963397,Human
3300027891,0.0365719,48.75651709,Human
3300027892,0.015876081,4.835909974,Human
3300027893,0.002659776,4.088467528,Human
3300027894,0.018074591,77.6149463,Human
3300027896,0.010445606,20.16025438,Human
3300027897,0,60.96002669,Human
3300027898,0,61.51758593,Human
3300027899,0.034203255,51.42289694,Human
3300027900,0.028536357,38.7491171,Human
3300027901,0,3.606798499,Human
3300027904,0.167814537,56.45879235,Human
3300027906,0.185719769,2.668204293,Human
3300027907,0.023581626,88.96938375,Human
3300027908,0,95.37604241,Human
3300027909,0.016094744,89.76123128,Human
3300027910,0.011754518,72.23837579,Human
3300027911,0.003220264,58.29808916,Human
3300027915,0.003335043,73.93973686,Human
3300027917,0,3.787049299,Human
3300027930,0,0.534750129,Human
3300027934,0.069936923,963.9092701,Human
3300027942,0.230103589,36.94379082,Human
3300027947,0,63.70959869,Human
3300027949,0.039667199,52.54645503,Human
3300027950,0.166477166,88.63397631,Human
3300027951,0,29.2106,Human
3300027956,0.01022544,43.31398746,Human
3300027957,0.096796863,45.71415046,Human
3300027958,0.025221187,27.53490909,Human
3300027961,0,48.81203395,Human
3300027962,0,21.52511845,Human
3300027963,0.030650199,5.889628077,Human
3300027965,0,75.51409923,Human
3300027966,0,17.94893816,Human
3300027967,0.056217007,14.37906983,Human
3300027968,0.022146328,75.54038567,Human
3300027971,0.024882524,1.952297213,Human
3300027972,0.010288203,33.13295266,Human
3300027973,1.090269774,220.4197742,Human
3300027974,0.100734212,23.37013562,Human
3300027975,0,66.00235105,Human
3300027976,0.150082552,14.66676803,Human
3300027978,0.058971773,10.72979023,Human
3300027979,0,48.8683755,Human
3300027980,0.103955238,13.08686057,Human
3300027983,0.168284189,13.28754114,Human
3300027986,0.049823199,71.47736215,Human
3300028005,0.026471845,99.55563455,Human
3300028007,0,124.1813688,Human
3300028008,0.038012965,33.92850208,Human
3300028017,0,60.36955018,Human
3300028026,0,8.893484921,Human
3300028027,0.021614074,2.284361947,Human
3300028028,0,19.35722402,Human
3300028029,0.011568118,2.253144072,Human
3300028030,0,2.811109247,Human
3300028032,0.016492661,60.59791626,Human
3300028033,0.237741045,4.439507338,Human
3300028034,0.045086496,0.413294912,Human
3300028042,0,1.340059189,Human
3300028047,0.008514363,90.3971901,Human
3300028048,385.4696601,649.4899376,Human
3300028071,1.057008662,37.75315542,Human
3300028073,0.631034332,50.19452941,Human
3300028086,0.868203335,26.33957902,Human
3300028091,2.451966789,52.89420533,Human
3300028103,1.019255556,47.52312218,Human
3300028111,0,2.304769208,Human
3300028115,0.140814665,7.64419009,Human
3300028129,0.020195388,10.75038815,Human
3300028130,0.10575972,1.740520169,Human
3300028131,0.053226599,4.865662874,Human
3300028133,0.143354542,4.706851584,Human
3300028135,0.070895113,1.461664265,Human
3300028136,0,6.144078351,Human
3300028146,0,74.45289229,Human
3300028156,0,4.745992327,Human
3300028161,0,3.223002695,Human
3300028162,0,4.903023357,Human
3300028167,0,3.851286877,Human
3300028168,0,3.57095547,Human
3300028169,0,3.506568301,Human
3300028173,0,1.083810746,Human
3300028174,0,1.38777819,Human
3300028175,0,3.550641506,Human
3300028176,0,10.96353539,Human
3300028177,0,5.135549521,Human
3300028178,0,11.91181005,Human
3300028188,0,3.413303711,Human
3300028189,0.01606862,3.744744074,Human
3300028191,0,3.959375857,Human
3300028193,0,3.651364962,Human
3300028194,0,0.852858686,Human
3300028195,0,1.489430076,Human
3300028196,0.024628846,1.414091425,Human
3300028198,0,2.331549476,Human
3300028265,0.413549913,28.20713534,Human
3300028272,0,3.561522689,Human
3300028274,0,1.171149198,Human
3300028275,1.151175578,33.50463874,Human
3300028276,0,4.601329586,Human
3300028277,0,2.287716637,Human
3300028283,0,13.47316667,Human
3300028284,0.086427633,3.892130466,Human
3300028287,0.014372841,2.010340732,Human
3300028297,0,2.285002453,Human
3300028298,0,6.741461899,Human
3300028299,0,3.824791332,Human
3300028327,0.424340403,14.42698067,Human
3300028396,0.352822462,6.841108729,Human
3300028397,0.019849517,2.197886674,Human
3300028398,0.021419744,6.322538611,Human
3300028399,0,17.03292413,Human
3300028400,0,32.39898122,Human
3300028414,0.020728154,6.034473475,Human
3300028416,0,2.25808409,Human
3300028417,0,24.7002388,Human
3300028418,0.074077671,9.957130798,Human
3300028419,0,11.66230545,Human
3300028478,0.678164957,647.8763282,Human
3300028479,0.375846923,1032.299751,Human
3300028480,2.375963539,401.3003275,Human
3300028482,2.978139258,617.84133,Human
3300028483,0.470264201,540.6138253,Human
3300028484,0,598.3267662,Human
3300028485,0.121338476,637.9330191,Human
3300028487,0,4.482453127,Human
3300028489,0,5.492494954,Human
3300028532,0.407049988,1127.04101,Human
3300028533,5.499649274,212.7835592,Human
3300028534,0.03040604,2.634823836,Human
3300028562,0.059550595,111.8856259,Human
3300028573,0.026835373,82.38677016,Human
3300028585,0.01634269,156.189259,Human
3300028586,0.008264929,173.2742441,Human
3300028588,0.020010372,175.3411486,Human
3300028590,0.158679608,238.540948,Human
3300028591,0.341773751,10.836086,Human
3300028592,0.026382906,155.3019044,Human
3300028598,0.039769921,9.782015666,Human
3300028601,27.90057602,181.9846905,Human
3300028602,34.89506809,128.1846497,Human
3300028603,99.81698767,223.7295154,Human
3300028622,4.444022191,31.30516726,Human
3300028624,11.77910533,47.402605,Human
3300028625,0.541281319,20.67928669,Human
3300028626,35.90386475,56.85651021,Human
3300028627,45.84737247,72.06766143,Human
3300028628,57.60804692,87.69557008,Human
3300028629,33.9059294,68.40604405,Human
3300028630,40.44250513,73.49871584,Human
3300028631,22.80313262,54.18565216,Human
3300028633,18.45576535,46.31161756,Human
3300028634,19.89520335,65.99121892,Human
3300028635,21.65778164,48.09825449,Human
3300028638,19.56420124,49.35773176,Human
3300028640,15.76550468,44.54942043,Human
3300028641,14.83360455,39.42828353,Human
3300028644,13.84261755,55.19475918,Human
3300028653,0.025970276,50.4245808,Human
3300028666,0.05368817,73.23142536,Human
3300028905,436.204426,2390.319205,Human
3300028911,3058.515867,4133.114018,Human
3300028912,475.399327,5061.649628,Human
3300028949,5.395678063,1165.714026,Human
3300028950,829.476823,852.1045502,Human
3300028952,1520.870589,7242.395052,Human
3300028953,676.0332952,2327.784297,Human
3300028954,429.3667404,3871.80639,Human
3300028955,211.8070005,4606.456965,Human
3300028956,201.2320842,1819.425773,Human
3300028957,39.39293637,5017.949682,Human
3300028958,322.2812668,4436.507412,Human
3300028959,234.4941513,2091.13592,Human
3300028961,332.3147912,865.2868172,Human
3300028962,1677.144631,12903.75511,Human
3300028963,202.5737183,1901.696722,Human
3300028964,116.8331758,1213.803101,Human
3300028965,73.18953236,6067.802534,Human
3300028966,169.4056745,933.9662388,Human
3300028967,470.657902,716.5527106,Human
3300028968,131.8242647,654.5256565,Human
3300028969,103.5918696,6091.264261,Human
3300028970,135.8632576,247.574889,Human
3300028971,126.9429684,917.0193435,Human
3300028972,919.1527637,8261.513722,Human
3300028973,676.036139,20936.97513,Human
3300028974,64.21145808,2338.023577,Human
3300028975,1030.083115,2066.204615,Human
3300028976,1182.629421,4431.017443,Human
3300028977,293.7461192,1510.563816,Human
3300028978,288.0824965,697.096047,Human
3300028979,749.3660754,2757.964409,Human
3300028980,196.8242436,8636.718841,Human
3300028981,185.1774832,4608.668214,Human
3300028982,564.1138409,8564.590318,Human
3300028983,207.3252169,258.9927212,Human
3300028984,154.290088,3134.531158,Human
3300028985,260.268159,674.9452826,Human
3300028986,94.23050784,5563.894244,Human
3300028987,620.3388889,829.7439728,Human
3300028988,40.93341573,9586.497796,Human
3300028989,587.7291622,3389.664836,Human
3300028990,90.34930528,221.8431608,Human
3300028991,814.2696813,2880.189458,Human
3300028992,423.2697912,2251.764248,Human
3300028994,311.6700491,992.9533326,Human
3300028995,148.3454516,4194.138071,Human
3300028996,322.9882435,898.0559516,Human
3300028997,431.8990512,1669.995986,Human
3300028998,128.1613835,1600.325676,Human
3300028999,256.2835232,1209.345024,Human
3300029000,105.6827191,617.865214,Human
3300029001,287.6042933,821.8454048,Human
3300029002,422.4138341,615.1382043,Human
3300029003,189.5668461,3324.164463,Human
3300029004,236.6355872,317.6189426,Human
3300029005,446.7369883,940.4382523,Human
3300029006,628.7877141,1418.341836,Human
3300029007,356.3382053,785.4068315,Human
3300029008,116.1392797,1095.048536,Human
3300029009,136.3218607,12556.7417,Human
3300029010,207.031431,376.138288,Human
3300029011,48.72757636,151.4536729,Human
3300029012,241.9493738,790.1464555,Human
3300029013,111.676404,311.2319081,Human
3300029014,370.6238545,612.2150521,Human
3300029015,295.7930275,418.0885227,Human
3300029016,150.8030974,258.9525585,Human
3300029017,227.8762261,790.5046974,Human
3300029018,357.0866229,554.7548809,Human
3300029019,106.6207576,239.9036239,Human
3300029020,271.7210077,480.132075,Human
3300029021,82.26565268,283.0686937,Human
3300029022,275.611017,842.9624888,Human
3300029023,268.6197593,415.4300286,Human
3300029024,208.9871621,610.5207671,Human
3300029025,265.6861791,689.7549146,Human
3300029026,550.5686404,1008.351881,Human
3300029027,199.3688923,326.2586732,Human
3300029028,248.5790086,646.2074184,Human
3300029029,330.3557381,748.6955814,Human
3300029030,339.4749299,647.0423247,Human
3300029031,140.7378642,260.6300894,Human
3300029032,1114.354242,3800.82698,Human
3300029033,301.9369084,4614.859186,Human
3300029034,114.1856266,395.2054792,Human
3300029035,475.6777097,968.5533603,Human
3300029036,310.2729905,395.3945943,Human
3300029037,348.0057072,604.6897184,Human
3300029038,421.0203629,797.1392371,Human
3300029039,287.1663333,483.0283507,Human
3300029040,215.0216174,542.3628307,Human
3300029042,272.7980706,1554.65145,Human
3300029043,78.86518189,416.61402,Human
3300029044,342.6154826,805.7763848,Human
3300029045,395.005323,750.6232122,Human
3300029046,151.5071842,2534.185452,Human
3300029047,274.4710334,440.8758042,Human
3300029048,282.87539,387.2469233,Human
3300029049,583.5271212,1042.996265,Human
3300029050,291.1392096,384.1905805,Human
3300029051,514.7229069,981.077613,Human
3300029052,507.3740958,661.4887443,Human
3300029053,519.2654571,738.56878,Human
3300029054,453.8463128,706.9024059,Human
3300029055,348.1892039,634.1322785,Human
3300029056,305.5724097,530.7221132,Human
3300029057,244.391361,366.9798007,Human
3300029058,311.7565486,2645.035416,Human
3300029059,397.8602378,669.6883698,Human
3300029060,305.9460562,564.0897622,Human
3300029064,0.857727628,18273.86982,Human
3300029065,310.2548033,1160.471749,Human
3300029066,57.77570298,7707.527522,Human
3300029067,78.49801904,2491.067293,Human
3300029068,206.1358892,11267.55096,Human
3300029069,55.35433546,5447.827918,Human
3300029070,345.2721183,2682.472837,Human
3300029071,59.96020521,8987.088355,Human
3300029072,322.2323948,492.8132134,Human
3300029073,952.7237687,4302.656876,Human
3300029074,310.5130129,1419.012108,Human
3300029075,588.5609025,1308.814503,Human
3300029076,190.1343336,2144.618825,Human
3300029077,14.00459756,272.4599893,Human
3300029078,604.0935726,1100.19566,Human
3300029079,234.3141948,3156.542749,Human
3300029080,191.4331196,2180.069027,Human
3300029081,251.8534203,572.9497101,Human
3300029082,181.5376658,297.1171509,Human
3300029083,262.9182551,635.6691664,Human
3300029084,565.9526962,2230.623384,Human
3300029085,144.9672631,1047.053257,Human
3300029086,177.7484607,2121.446234,Human
3300029087,344.6992064,541.3900418,Human
3300029088,589.4848376,1537.566789,Human
3300029089,609.5613359,818.9604115,Human
3300029090,405.6464311,768.5857111,Human
3300029091,302.2201525,2787.946615,Human
3300029092,253.9470487,3741.063306,Human
3300029093,385.139898,630.7649947,Human
3300029094,408.350292,1009.404601,Human
3300029095,430.7554288,3735.711372,Human
3300029096,382.0201242,651.7613277,Human
3300029097,282.4486365,480.6132976,Human
3300029098,133.5622128,420.9321157,Human
3300029099,249.6990916,488.8532431,Human
3300029100,88.01740206,199.2309095,Human
3300029101,354.4391874,674.8680534,Human
3300029102,383.7589343,4798.206666,Human
3300029103,307.3523455,610.8958033,Human
3300029104,282.4433841,819.18395,Human
3300029105,384.9431735,886.1325678,Human
3300029106,342.6441839,566.6436696,Human
3300029108,402.0189405,685.7098767,Human
3300029109,96.57102464,389.6189266,Human
3300029110,152.8239359,1727.566709,Human
3300029111,2421.00371,3154.838792,Human
3300029112,2081.892997,2663.765697,Human
3300029113,1137.674265,1561.708135,Human
3300029114,1599.835002,2489.903749,Human
3300029115,1249.224628,1805.346502,Human
3300029116,1433.570835,1924.975219,Human
3300029117,1367.221725,2135.804495,Human
3300029118,1116.329731,1430.061989,Human
3300029119,1165.585647,1585.159396,Human
3300029120,2829.759165,3301.54223,Human
3300029121,1008.083051,1861.595792,Human
3300029122,812.2378547,1276.564063,Human
3300029123,1225.683368,1571.696542,Human
3300029124,220.9973835,537.7021383,Human
3300029125,896.4584389,1248.44212,Human
3300029126,2442.121912,4534.510394,Human
3300029127,995.5030786,1857.395001,Human
3300029128,1277.571959,1636.243796,Human
3300029129,856.4289925,1315.48707,Human
3300029130,965.8210016,1185.840299,Human
3300029131,1348.255708,1708.845393,Human
3300029132,935.4298611,1832.554537,Human
3300029133,990.7826419,1640.879897,Human
3300029134,1336.157519,2016.972792,Human
3300029135,761.6950477,1126.910547,Human
3300029136,1519.468321,2266.216063,Human
3300029137,1360.142711,2049.780973,Human
3300029138,1725.8367,2028.384124,Human
3300029168,0,136.42079,Human
3300029176,1236.220096,2241.955005,Human
3300029177,234.4328658,431.6616574,Human
3300029178,2176.244646,3085.509662,Human
3300029180,55.74200415,523.638265,Human
3300029181,1147.229983,4935.04534,Human
3300029182,14.85929376,112.1196296,Human
3300029184,219.7481125,2157.59944,Human
3300029185,1349.335591,1643.713724,Human
3300029186,1347.290705,4646.239858,Human
3300029187,1542.965725,2975.000363,Human
3300029188,282.7932783,618.57362,Human
3300029189,0,200.6345641,Human
3300029190,1488.685377,3502.497146,Human
3300029191,1646.746903,2813.223236,Human
3300029192,943.2121536,2528.947426,Human
3300029193,1641.82731,3069.821891,Human
3300029194,1855.496855,2227.364159,Human
3300029195,1712.948992,2267.01369,Human
3300029196,1172.365645,1490.089017,Human
3300029197,846.9361101,2749.797251,Human
3300029198,894.1738781,1413.589008,Human
3300029199,0.0303896,342.3792083,Human
3300029201,22.75784812,226.702955,Human
3300029203,1539.874034,2385.997105,Human
3300029204,992.5442442,1437.623126,Human
3300029205,0,132.2284753,Human
3300029206,935.1012064,1440.637188,Human
3300029207,1135.304899,1914.03085,Human
3300029208,2013.361151,2367.261311,Human
3300029209,1195.123248,1785.985246,Human
3300029210,1141.058194,1605.773208,Human
3300029211,1582.599554,2116.480843,Human
3300029212,826.7616351,2018.647945,Human
3300029213,1621.664526,2106.462574,Human
3300029214,1268.477409,2143.03155,Human
3300029215,1571.18112,2167.819685,Human
3300029217,1522.5223,2334.042622,Human
3300029218,805.3758569,1016.55841,Human
3300029219,1113.107702,3747.194007,Human
3300029220,1019.075448,2077.101934,Human
3300029221,0.092618279,62.73150731,Human
3300029227,816.6599842,1133.327261,Human
3300029228,1342.432363,1798.72629,Human
3300029229,1511.63547,2542.688414,Human
3300029230,1627.109341,2033.997475,Human
3300029231,1281.77298,1747.912872,Human
3300029232,1036.209126,1523.854132,Human
3300029233,48.94550489,188.2222604,Human
3300029234,959.7657065,1804.224994,Human
3300029235,1555.241625,2050.33126,Human
3300029236,239.1701938,474.3359185,Human
3300029237,1398.059666,1963.473875,Human
3300029238,978.3637822,1465.736789,Human
3300029239,8.685230551,69.34722284,Human
3300029240,1618.110799,2796.075877,Human
3300029241,1235.828299,2306.472824,Human
3300029243,1212.682548,2050.02315,Human
3300029244,986.3656193,1826.712423,Human
3300029245,1106.663607,1488.712125,Human
3300029246,1282.056576,1683.96503,Human
3300029247,1483.301223,1914.036985,Human
3300029248,1227.322267,2018.58111,Human
3300029249,2358.524843,3423.482189,Human
3300029250,1819.343027,2679.654554,Human
3300029251,665.2886985,1104.233564,Human
3300029252,8.081057487,39.97975529,Human
3300029253,1688.97639,2355.721133,Human
3300029254,1243.346386,1865.757547,Human
3300029255,12.1457316,48.4375891,Human
3300029256,1263.390845,1541.826112,Human
3300029257,878.6349398,1710.455969,Human
3300029292,1392.651211,2041.023509,Human
3300029295,935.8654986,1254.658375,Human
3300029297,116.8693733,158.3217471,Human
3300029303,4380.390191,5419.840177,Human
3300029304,0.90445248,29.25644312,Human
3300029307,2636.077353,3177.001475,Human
3300029309,0.142473098,2.897812866,Human
3300029310,734.3650787,1860.613918,Human
3300029311,10.75884215,49.08341428,Human
3300029312,14.69224011,8318.070097,Human
3300029313,689.3872962,906.0842912,Human
3300029314,1.894848625,35.50330033,Human
3300029315,547.0942656,1067.153791,Human
3300029316,209.0273973,629.5857052,Human
3300029320,775.6105236,1000.078342,Human
3300029321,1307.044133,1677.273076,Human
3300029322,2181.698545,2880.438027,Human
3300029323,1169.90252,1862.994729,Human
3300029324,1178.649551,1907.244344,Human
3300029325,745.1909234,1064.52649,Human
3300029326,945.0818259,1853.087264,Human
3300029327,0,454.216311,Human
3300029328,460.6046335,905.6676789,Human
3300029329,477.2646378,1004.405553,Human
3300029330,487.5881826,897.5895862,Human
3300029331,461.4923025,1507.633172,Human
3300029332,379.2528557,642.8514938,Human
3300029333,209.0441782,624.7994504,Human
3300029334,710.2347547,1225.426432,Human
3300029335,221.4578438,576.9897026,Human
3300029336,435.219416,687.7381547,Human
3300029337,1023.204097,1717.475536,Human
3300029338,193.6338883,592.463896,Human
3300029339,286.9455457,563.1841916,Human
3300029340,202.5704414,415.2108838,Human
3300029341,270.2356932,660.0018102,Human
3300029342,194.3777411,408.3117032,Human
3300029343,24.60434496,40.4689729,Human
3300029346,328.2055887,938.6763485,Human
3300029348,296.3514972,607.7389137,Human
3300029349,0,4.084168664,Human
3300029350,348.2146321,673.265801,Human
3300029351,54.21568633,185.1296924,Human
3300029352,877.3912898,1080.32171,Human
3300029353,791.4478525,1098.016634,Human
3300029354,301.7186214,891.4906764,Human
3300029355,622.6950335,1101.59182,Human
3300029356,422.5448551,886.2060676,Human
3300029357,760.9385757,1014.413144,Human
3300029358,504.66369,798.051724,Human
3300029359,338.9652323,662.184412,Human
3300029360,653.1940751,978.7526441,Human
3300029361,524.012719,873.4984496,Human
3300029362,197.7645347,418.5818484,Human
3300029363,727.7009719,1548.078883,Human
