Sample,total_abundance,gut_locations
MCH221A,71.911343,MS
SRR29449376,70.355199,CC
MCH112B,68.103853,MS
SRR21163526,65.863785,CR
SHMC139B,63.571954,MS
MCH346B,62.42658,MS
ICH57-1A,60.510379,IC
SRR27680219,59.467324,IC
SRR21163470,59.459957,IC
SHCC294A,55.628465,CC
SHIC245A,55.588815,IC
SHMC288B,55.127797,MS
SRR21163507,52.632091,DC
ICH227-1A,52.581555,IC
MCH323B,52.426302,MS
MCH127B,52.37397,MS
SHIC104A,52.136135,IC
SRR21163463,52.0196,IC
SRR27680234,51.998812,IC
SRR21163417,49.863245,CR
SRR21163450,49.107176,IC
SRR27680221,49.104509,IC
MCH259B,49.103022,MS
SRR29429237,48.773665,CC
SRR29429283,47.777502,CC
SRR29449372,47.370718,CC
JCH209-1A,47.174177,JC
SRR27680216,46.589159,IC
SRR21163467,46.566537,IC
GCH251A,46.094468,GS
SHMC191B,45.742925,MS
SRR21163421,45.728687,CR
SRR29429238,45.687677,CC
MCH287B,41.847624,MS
SHIC262A,41.55263,IC
JCH247-1A,40.742766,JC
SRR29449366,40.125597,CC
SHIC170A,38.783763,IC
SHIC107A,38.594252,IC
SHIC243A,37.408065,IC
SHIC301A,36.577033,IC
SRR29429236,34.972001,CC
SHCC118A,33.506338,CC
SRR27680235,32.866645,IC
SRR21163473,32.855618,IC
SRR21163511,31.159995,DC
GCH295A,28.461971,GS
GCH325A,28.166225,GS
SHIC288A,27.730902,IC
SRR21163481,25.796739,JC
GCH294A,25.794704,GS
MCH294B,25.054739,MS
SHIC178A,24.565641,IC
SRR21163486,23.833309,JC
SHMC11B,23.710779,MS
SHMC249B,23.096586,MS
MCH111A,23.07982,MS
SHIC213A,22.988197,IC
SHMC12B,22.247502,MS
SHMC243B,21.703218,MS
SHIC260A,21.644441,IC
SHDC11C,21.600823,DC
SRR21163484,21.51705,JC
SHIC239A,21.475883,IC
SRR21163483,19.93884,JC
ICH258-1A,19.709467,IC
SHMC93B,19.503961,MS
SRR27680213,19.079933,IC
SRR21163464,19.068485,IC
SRR29449368,18.77504,CC
SRR21163448,18.086547,IC
SRR27680220,18.086282,IC
SHIC93A,17.406653,IC
SHMC285A,17.266962,MS
GCH156B,17.056848,GS
SHIC68A,17.001818,IC
GCH112A,16.164701,GS
SRR29354198,15.968757,CC
SHIC141A,15.660048,IC
SHIC139A,14.914442,IC
SRR21163503,14.487473,DC
GCH326A,14.449523,GS
SHMC247B,14.292225,MS
SHIC14A,14.200601,IC
SHMC207A,13.800038,MS
SHIC249A,11.759372,IC
ICH259-1A,11.329264,IC
SRR21163502,10.927049,DC
SHIC247A,10.711982,IC
SHIC157A,10.478594,IC
SRR21163454,10.44178,IC
SRR27680226,10.440292,IC
SRR21163477,10.160397,JC
SRR21163478,10.045397,JC
SHIC58A,9.990401,IC
SRR29354214,9.965366,CC
SRR29354213,9.482851,CC
SRR29354209,9.382956,CC
SHMC14B,9.124911,MS
SRR21163508,9.050878,DC
ICH210-1A,9.033153,IC
SRR21163475,9.022119,JC
SHMC78B,9.020042,MS
SHMC68B,8.833796,MS
JCH259-1B,8.545079,JC
SRR21163487,8.246022,JC
SHDC14A,7.621118,DC
GCH206A,7.515822,GS
GCH324A,7.358584,GS
SRR21163505,7.341186,DC
SRR21163501,7.028198,DC
SHIC46A,6.78273,IC
SRR29354211,6.763209,CC
SRR21163509,6.488537,DC
MCH95A,6.330811,MS
ICH150-1A,6.310871,IC
SHIC212A,6.222153,IC
SRR21163506,6.18428,DC
SHMC154A,5.873615,MS
SHIC203A,5.835324,IC
JCH57-1A,5.617438,JC
SHMC245A,5.617026,MS
SRR21163479,5.589957,JC
SRR21163490,5.571339,JC
GCH151B,5.567438,GS
SRR21163480,5.222829,JC
SRR21163485,5.164253,JC
SHMC141B,5.008073,MS
ICH151-1A,4.934003,IC
SHMC260A,4.861743,MS
SHIC23A,4.858561,IC
GCH346A,4.774587,GS
MCH306A,4.75107,MS
SHMC58B,4.601261,MS
JCH180-1A,4.53265,JC
SHDC23A,4.444766,DC
SHIC294A,4.110314,IC
SHIC78A,4.082098,IC
SHIC12A,3.918754,IC
SHIC47A,3.855925,IC
SRR21163438,3.767163,DC
SHMC34A,3.751331,MS
GCH162B,3.651165,GS
SHIC207A,3.61397,IC
JCH127-1A,3.513814,JC
SHMC157B,3.444621,MS
ICH263-1A,3.363358,IC
SHDC12A,3.297322,DC
SRR21163476,3.272138,JC
JCH74-1A,3.109586,JC
SRR29354212,2.90312,CC
JCH112-1A,2.784301,JC
JCH119-1A,2.755424,JC
SRR21163489,2.573079,JC
JCH258-1A,2.559224,JC
JCH93-1A,2.371573,JC
SHDC111A,2.29269,DC
ICH326-1A,2.228643,IC
SHIC61A,2.227525,IC
SRR21163468,2.150991,IC
SRR27680217,2.150599,IC
JCH108-1A,2.113303,JC
SHIC11C,2.068963,IC
SHIC154A,2.051775,IC
SHMC39B,1.994725,MS
JCH206-1A,1.97569,JC
SHMC298A,1.968041,MS
JCH328-1A,1.920994,JC
SHDC107A,1.906154,DC
SHDC157A,1.844385,DC
SHDC214A,1.806751,DC
GCH250A,1.740561,GS
MCH151A,1.720704,MS
GCH340A,1.71067,GS
JCH210-1A,1.676856,JC
SHDC34A,1.648017,DC
JCH95-1A,1.63907,JC
SHDC170A,1.63327,DC
SHDC213A,1.596854,DC
SHIC285A,1.472633,IC
SRR21163420,1.415052,CR
JCH250-1A,1.363274,JC
GCH263A,1.358279,GS
SHDC294A,1.351926,DC
JCH326-1A,1.350268,JC
ICH324-1A,1.347918,IC
SRR21163491,1.331466,JC
SHDC285A,1.219745,DC
SHDC239A,1.217901,DC
SRR21163462,1.19401,IC
SRR27680233,1.194,IC
SHDC61A,1.174163,DC
ICH346-1A,1.127376,IC
JCH111-1A,1.125058,JC
SHIC39A,1.054403,IC
SHDC245A,1.039518,DC
GCH74A,1.027809,GS
SRR27680218,1.013067,IC
SRR21163469,1.012754,IC
SRR21163474,1.012428,IC
SRR27680236,1.011827,IC
SHDC207A,1.001862,DC
ICH206-1A,0.97886,IC
SHDC46A,0.957762,DC
SHIC191A,0.954716,IC
ICH287-1A,0.920884,IC
SHDC203A,0.907928,DC
SRR21163466,0.852536,IC
SRR27680215,0.851383,IC
SHDC247A,0.808583,DC
SHDC104A,0.795729,DC
SHDC93A,0.793596,DC
ICH323-1A,0.790465,IC
SHDC139A,0.772114,DC
JCH323-1A,0.744256,JC
SHDC78A,0.739559,DC
SHDC141A,0.723492,DC
ICH250-1A,0.722734,IC
SHDC154A,0.722341,DC
SHDC301A,0.711669,DC
JCH340-1A,0.700936,JC
SHDC174A,0.687868,DC
SHDC302A,0.686564,DC
JCH294-1A,0.650348,JC
SHDC178A,0.647193,DC
SHDC288A,0.631549,DC
SHDC47A,0.627751,DC
ICH295-1A,0.61783,IC
MCH156B,0.596043,MS
SHDC191A,0.595466,DC
SRR21163492,0.595348,JC
ICH328-1A,0.580855,IC
JCH263-1A,0.576367,JC
ICH306-1A,0.555408,IC
ICH221-1A,0.527257,IC
SRR21163497,0.508057,JC
JCH324-1A,0.496787,JC
SHDC39A,0.490182,DC
SRR21163534,0.462809,DC
JCH287-1A,0.458388,JC
SRR27680224,0.437054,IC
SRR21163472,0.436869,IC
ICH325-1A,0.423672,IC
SRR21163449,0.404015,DC
SHDC212A,0.39147,DC
SRR21163533,0.372781,DC
SHDC262A,0.351456,DC
SHIC34A,0.343258,IC
SHDC68A,0.314925,DC
SRR21163494,0.302848,JC
ICH294-1A,0.296059,IC
JCH346-1A,0.287443,JC
ICH108-1A,0.286606,IC
GCH119A,0.263699,GS
SRR21163499,0.238769,JC
SRR21163504,0.23497,DC
JCH295-1A,0.137939,JC
SHDC298A,0.131628,DC
ICH127-1A,0.130227,IC
GCH323A,0.120128,GS
JCH306-1A,0.115203,JC
SRR21163482,0.086143,DC
SRR21163493,0.058865,DC
ICH277-1A,0.047072,IC
SHDC249A,0.046323,DC
SHDC260A,0.019769,DC
SRR21163460,3.00E-06,DC
ICH111-1A,0,IC
ICH112-1A,0,IC
ICH119-1A,0,IC
ICH340-1A,0,IC
ICH93-1A,0,IC
ICH95-1A,0,IC
JCH277-1A,0,JC
JCH325-1A,0,JC
SHDC58A,0,DC
SRR21163427,0,DC
SRR21163471,0,DC
SRR21163488,0,JC
SRR21163495,0,JC
SRR21163496,0,JC
SRR21163498,0,JC
SRR21163500,0,JC
SRR21163522,0,DC
SRR21163535,0,DC
